Frequency,Magnitude,Phase
586,1.28617e-14,-2.8649
587,4.12992e-14,-1.62661
588,4.67304e-14,-1.56716
589,1.78165e-14,-2.14288
590,9.06249e-15,0.0979928
591,8.17308e-15,-2.53373
592,7.1512e-15,1.38122
593,1.10517e-14,-0.464222
594,1.45375e-14,-1.2371
595,2.84278e-15,2.94466
596,6.67158e-15,-1.35273
597,2.80365e-14,-0.279327
598,4.36472e-14,-0.19648
599,6.4119e-14,-2.91955
600,4.16466e-14,-2.52624
601,3.00249e-14,-1.02463
602,8.57283e-15,-2.53422
603,7.01019e-15,0.442036
604,4.7182e-14,-1.24102
605,1.78385e-14,-1.33081
606,8.65776e-15,-0.828148
607,2.41122e-14,-0.639395
608,1.01266e-14,-2.18789
609,5.07135e-14,2.13578
610,5.70815e-14,0.451377
611,1.65033e-14,-1.951
612,2.83278e-14,-0.284617
613,3.26493e-14,-1.17545
614,2.37244e-14,0.148997
615,1.27516e-14,0.0921131
616,1.44043e-14,-1.4088
617,2.77598e-14,-1.03194
618,2.19508e-14,0.337906
619,1.4631e-14,-0.672003
620,1.57681e-14,-2.61401
621,3.86725e-14,0.107772
622,3.77747e-14,0.650654
623,2.29047e-14,-1.48105
624,2.3628e-14,-0.605094
625,3.16673e-14,-0.77172
626,2.68351e-14,-1.65256
627,1.74271e-14,-0.64927
628,5.51368e-14,0.196354
629,6.67755e-15,-1.33936
630,1.52946e-14,-0.927093
631,2.0118e-14,-2.17043
632,5.33472e-14,-2.39409
633,5.13102e-15,2.60202
634,1.68006e-14,-0.979115
635,1.81134e-14,0.652905
636,4.28261e-14,0.502293
637,2.58691e-14,-1.09083
638,2.38629e-14,-1.2166
639,2.93466e-14,-0.624753
640,1.39978e-14,2.27013
641,2.45627e-14,-0.340601
642,4.10724e-14,-1.40196
643,1.11502e-14,-2.53174
644,3.44532e-14,-1.38238
645,5.6791e-15,-0.480287
646,2.52046e-14,0.798247
647,2.19268e-14,-2.09417
648,4.03567e-14,-0.286377
649,2.7779e-14,0.410773
650,2.87412e-14,-1.23535
651,4.14952e-14,2.72676
652,2.27315e-14,0.0988881
653,4.85102e-14,-0.819263
654,2.58636e-14,-1.78471
655,1.98919e-14,-1.3185
656,5.45426e-14,-1.01416
657,5.00186e-14,-1.40606
658,6.12651e-14,-1.05786
659,3.62083e-14,-1.67105
660,4.30292e-14,0.552753
661,6.40814e-14,-0.885031
662,5.25403e-14,-1.27018
663,6.76858e-14,-1.87969
664,4.92547e-14,1.00748
665,1.09111e-13,-0.194732
666,5.47653e-14,-0.319636
667,9.00379e-14,-1.64152
668,3.36277e-14,-1.77673
669,3.20638e-14,-0.387932
670,3.94228e-14,0.450934
671,2.90074e-14,-2.33434
672,4.92071e-14,-0.788552
673,8.3045e-14,-0.715803
674,7.8923e-14,2.81211
675,3.92333e-14,1.48294
676,1.18319e-13,-0.617769
677,6.98701e-14,-0.539518
678,4.89843e-14,-0.287596
679,4.59121e-14,-0.672542
680,4.52766e-14,-0.804968
681,3.65201e-14,-2.85526
682,3.58283e-14,-0.893989
683,5.87663e-14,-0.608764
684,3.66715e-14,-0.276638
685,1.1262e-13,-0.0232014
686,4.00388e-14,-0.662798
687,1.25029e-14,-1.30034
688,5.79312e-14,-2.19716
689,5.99315e-14,-2.39333
690,1.03406e-13,-0.474113
691,1.41107e-13,-0.691004
692,1.26982e-13,-1.02423
693,3.58002e-14,-1.14074
694,1.18413e-13,-0.727639
695,5.0521e-14,-0.535714
696,1.19101e-13,-2.87461
697,9.27518e-14,-0.997747
698,7.90181e-14,-0.512025
699,3.61886e-14,-1.43792
700,5.84411e-14,-0.970211
701,5.00446e-14,-0.683843
702,8.24147e-14,-0.775075
703,5.876e-14,0.455852
704,8.89238e-14,-0.683971
705,8.5154e-14,-0.827556
706,8.65033e-14,-0.751268
707,6.31233e-14,-0.245881
708,1.11366e-13,-0.264625
709,1.33478e-13,-0.670673
710,8.56846e-14,-0.577366
711,9.09092e-14,-0.325538
712,2.16764e-13,-0.801032
713,7.60954e-14,-0.677295
714,7.75362e-14,-1.64112
715,1.3349e-13,-0.659774
716,1.18497e-13,-0.600257
717,6.4454e-14,-1.4856
718,1.27345e-13,-0.770182
719,9.19964e-14,-0.912225
720,1.25962e-13,-0.738523
721,1.06473e-13,-0.316087
722,1.28418e-13,-0.80968
723,1.36296e-13,-0.251751
724,1.07761e-13,-0.866403
725,1.34315e-13,-0.699516
726,1.24429e-13,-0.587387
727,1.37835e-13,-0.688353
728,1.26109e-13,-0.72616
729,1.32052e-13,-0.559752
730,1.34152e-13,-0.777977
731,1.36462e-13,-0.459222
732,2.06745e-13,-0.831093
733,2.14966e-13,-0.790407
734,1.26716e-13,-0.649033
735,1.94917e-13,-0.854986
736,1.56747e-13,-0.566068
737,2.4469e-13,-1.01495
738,1.29856e-13,-1.01368
739,1.46122e-13,-0.284539
740,2.57992e-13,-0.44426
741,1.89728e-13,-0.471529
742,2.40823e-13,-0.677875
743,1.89537e-13,-0.618037
744,1.99213e-13,-0.630352
745,2.54982e-13,-0.73593
746,2.71818e-13,-0.32767
747,2.28335e-13,-0.723157
748,2.57967e-13,-0.617964
749,2.5041e-13,-0.592281
750,2.53806e-13,-0.598816
751,3.07579e-13,-0.594205
752,3.42148e-13,-0.818793
753,3.07222e-13,-0.747286
754,2.7632e-13,-0.564532
755,2.69002e-13,-0.566244
756,2.84276e-13,-0.639991
757,2.76712e-13,-0.820158
758,2.93817e-13,-0.558846
759,2.87547e-13,-0.770845
760,3.48744e-13,-0.36422
761,3.94311e-13,-0.228643
762,3.5214e-13,-0.828603
763,3.11846e-13,-0.535522
764,3.73193e-13,-0.515282
765,4.05447e-13,-0.578986
766,4.07572e-13,-0.545963
767,4.05618e-13,-0.669402
768,4.8483e-13,-0.566876
769,4.47607e-13,-0.589396
770,4.28491e-13,-0.591023
771,4.67319e-13,-0.544318
772,4.35504e-13,-0.590836
773,4.58963e-13,-0.544465
774,5.78724e-13,-0.51998
775,5.36139e-13,-0.57413
776,5.11826e-13,-0.600306
777,5.35795e-13,-0.45644
778,5.76873e-13,-0.464623
779,5.0117e-13,-0.439187
780,5.90952e-13,-0.493794
781,6.08704e-13,-0.529413
782,6.35409e-13,-0.378206
783,6.63286e-13,-0.617722
784,6.64637e-13,-0.550582
785,6.7131e-13,-0.522259
786,7.2454e-13,-0.591906
787,7.37699e-13,-0.530887
788,7.68516e-13,-0.50963
789,8.09143e-13,-0.481972
790,8.35854e-13,-0.481102
791,8.63918e-13,-0.480598
792,8.74204e-13,-0.495017
793,9.18413e-13,-0.478142
794,9.26183e-13,-0.481487
795,9.50416e-13,-0.474885
796,9.94819e-13,-0.415671
797,1.00063e-12,-0.493837
798,1.06403e-12,-0.478334
799,1.0939e-12,-0.479341
800,1.09296e-12,-0.497106
801,1.20761e-12,-0.450005
802,1.24935e-12,-0.475694
803,1.27383e-12,-0.420853
804,1.28528e-12,-0.469867
805,1.36164e-12,-0.500794
806,1.41846e-12,-0.448434
807,1.47304e-12,-0.520511
808,1.49778e-12,-0.475019
809,1.57252e-12,-0.440526
810,1.66054e-12,-0.45378
811,1.72305e-12,-0.479865
812,1.75887e-12,-0.441985
813,1.77728e-12,-0.43347
814,1.82492e-12,-0.431163
815,1.90485e-12,-0.442713
816,2.03217e-12,-0.429121
817,2.09441e-12,-0.412213
818,2.08936e-12,-0.412167
819,2.28321e-12,-0.435306
820,2.29988e-12,-0.420107
821,2.43924e-12,-0.398978
822,2.50522e-12,-0.374865
823,2.62897e-12,-0.411035
824,2.7231e-12,-0.375469
825,2.81859e-12,-0.406671
826,2.99446e-12,-0.423687
827,3.10917e-12,-0.403603
828,3.17242e-12,-0.394015
829,3.40734e-12,-0.39432
830,3.45155e-12,-0.376225
831,3.71605e-12,-0.395348
832,3.74822e-12,-0.375872
833,3.81092e-12,-0.394664
834,4.09697e-12,-0.364639
835,4.232e-12,-0.370924
836,4.47764e-12,-0.384255
837,4.62463e-12,-0.37015
838,4.86258e-12,-0.366458
839,5.10882e-12,-0.361573
840,5.26428e-12,-0.371236
841,5.56947e-12,-0.351863
842,5.83729e-12,-0.350691
843,6.10299e-12,-0.346378
844,6.38402e-12,-0.342716
845,6.6595e-12,-0.342866
846,6.91633e-12,-0.343475
847,7.34395e-12,-0.346803
848,7.64045e-12,-0.339995
849,7.97663e-12,-0.335011
850,8.38483e-12,-0.327002
851,8.81231e-12,-0.32122
852,9.24175e-12,-0.329383
853,9.69101e-12,-0.318975
854,1.0173e-11,-0.327861
855,1.06995e-11,-0.318796
856,1.13035e-11,-0.31767
857,1.18076e-11,-0.310362
858,1.23927e-11,-0.303598
859,1.3178e-11,-0.302012
860,1.382e-11,-0.300856
861,1.45478e-11,-0.299254
862,1.53404e-11,-0.300157
863,1.61274e-11,-0.293307
864,1.70462e-11,-0.293033
865,1.80536e-11,-0.286104
866,1.90116e-11,-0.287681
867,2.0112e-11,-0.281193
868,2.1315e-11,-0.28161
869,2.24922e-11,-0.276977
870,2.37554e-11,-0.270094
871,2.52658e-11,-0.270193
872,2.67611e-11,-0.267588
873,2.83449e-11,-0.261237
874,3.01421e-11,-0.261344
875,3.20417e-11,-0.259219
876,3.39464e-11,-0.256436
877,3.61524e-11,-0.253575
878,3.84985e-11,-0.249849
879,4.09994e-11,-0.245436
880,4.36908e-11,-0.243472
881,4.66459e-11,-0.243035
882,4.97633e-11,-0.238715
883,5.31142e-11,-0.235194
884,5.69304e-11,-0.232595
885,6.08534e-11,-0.230218
886,6.51518e-11,-0.226916
887,6.99687e-11,-0.224106
888,7.49248e-11,-0.220586
889,8.05597e-11,-0.217745
890,8.65474e-11,-0.214876
891,9.30843e-11,-0.212021
892,1.00374e-10,-0.209144
893,1.08198e-10,-0.206345
894,1.16787e-10,-0.203012
895,1.26186e-10,-0.200387
896,1.36551e-10,-0.197378
897,1.47976e-10,-0.194357
898,1.60508e-10,-0.191058
899,1.74355e-10,-0.188334
900,1.8957e-10,-0.185512
901,2.06474e-10,-0.182514
902,2.25168e-10,-0.179562
903,2.459e-10,-0.176359
904,2.68985e-10,-0.173224
905,2.94628e-10,-0.170409
906,3.23402e-10,-0.167372
