Frequency,Magnitude,Phase
13.4,3.93171e-10,2.17492
13.5,3.987e-10,2.17878
13.6,4.04304e-10,2.18264
13.7,4.09985e-10,2.18649
13.8,4.15744e-10,2.19033
13.9,4.21583e-10,2.19416
14,4.27503e-10,2.19798
14.1,4.33504e-10,2.20179
14.2,4.3959e-10,2.20559
14.3,4.45762e-10,2.20939
14.4,4.52019e-10,2.21318
14.5,4.58366e-10,2.21695
14.6,4.64803e-10,2.22072
14.7,4.71331e-10,2.22448
14.8,4.77954e-10,2.22823
14.9,4.8467e-10,2.23198
15,4.91486e-10,2.23571
15.1,4.98398e-10,2.23944
15.2,5.05411e-10,2.24315
15.3,5.12527e-10,2.24686
15.4,5.19746e-10,2.25056
15.5,5.27073e-10,2.25425
15.6,5.34506e-10,2.25793
15.7,5.4205e-10,2.2616
15.8,5.49706e-10,2.26526
15.9,5.57477e-10,2.26892
16,5.65362e-10,2.27256
16.1,5.7337e-10,2.2762
16.2,5.81495e-10,2.27983
16.3,5.89745e-10,2.28345
16.4,5.9812e-10,2.28705
16.5,6.06622e-10,2.29066
16.6,6.15255e-10,2.29425
16.7,6.2402e-10,2.29783
16.8,6.3292e-10,2.30141
16.9,6.41958e-10,2.30497
17,6.51137e-10,2.30853
17.1,6.60457e-10,2.31208
17.2,6.69926e-10,2.31562
17.3,6.79542e-10,2.31915
17.4,6.89309e-10,2.32267
17.5,6.99231e-10,2.32618
17.6,7.0931e-10,2.32969
17.7,7.19549e-10,2.33318
17.8,7.29954e-10,2.33667
17.9,7.40525e-10,2.34015
18,7.51265e-10,2.34362
18.1,7.62179e-10,2.34708
18.2,7.7327e-10,2.35053
18.3,7.84542e-10,2.35398
18.4,7.95997e-10,2.35741
18.5,8.07641e-10,2.36084
18.6,8.19475e-10,2.36426
18.7,8.31505e-10,2.36767
18.8,8.43735e-10,2.37107
18.9,8.56168e-10,2.37446
19,8.68807e-10,2.37784
19.1,8.81659e-10,2.38122
19.2,8.94726e-10,2.38459
19.3,9.08014e-10,2.38795
19.4,9.21527e-10,2.3913
19.5,9.35269e-10,2.39464
19.6,9.49244e-10,2.39797
19.7,9.63461e-10,2.4013
19.8,9.7792e-10,2.40462
19.9,9.92628e-10,2.40792
20,1.00759e-09,2.41123
20.1,1.02281e-09,2.41452
20.2,1.0383e-09,2.4178
20.3,1.05406e-09,2.42108
20.4,1.07009e-09,2.42435
20.5,1.08641e-09,2.42761
20.6,1.10302e-09,2.43086
20.7,1.11992e-09,2.4341
20.8,1.13712e-09,2.43734
20.9,1.15462e-09,2.44056
21,1.17244e-09,2.44378
21.1,1.19059e-09,2.447
21.2,1.20906e-09,2.4502
21.3,1.22786e-09,2.4534
21.4,1.24701e-09,2.45658
21.5,1.26651e-09,2.45976
21.6,1.28636e-09,2.46294
21.7,1.30658e-09,2.4661
21.8,1.32717e-09,2.46926
21.9,1.34815e-09,2.47241
22,1.36951e-09,2.47555
22.1,1.39128e-09,2.47868
22.2,1.41345e-09,2.48181
22.3,1.43604e-09,2.48493
22.4,1.45905e-09,2.48804
22.5,1.48251e-09,2.49114
22.6,1.50641e-09,2.49424
22.7,1.53076e-09,2.49733
22.8,1.55559e-09,2.50041
22.9,1.58089e-09,2.50348
23,1.60668e-09,2.50655
23.1,1.63297e-09,2.50961
23.2,1.65977e-09,2.51266
23.3,1.6871e-09,2.51571
23.4,1.71496e-09,2.51874
23.5,1.74338e-09,2.52177
23.6,1.77236e-09,2.5248
23.7,1.80191e-09,2.52781
23.8,1.83205e-09,2.53082
23.9,1.8628e-09,2.53382
24,1.89416e-09,2.53682
24.1,1.92616e-09,2.53981
24.2,1.95881e-09,2.54279
24.3,1.99212e-09,2.54576
24.4,2.02611e-09,2.54873
24.5,2.0608e-09,2.55169
24.6,2.09621e-09,2.55464
24.7,2.13235e-09,2.55759
24.8,2.16924e-09,2.56053
24.9,2.2069e-09,2.56346
25,2.24535e-09,2.56639
25.1,2.28461e-09,2.56931
25.2,2.3247e-09,2.57222
25.3,2.36564e-09,2.57513
25.4,2.40745e-09,2.57803
25.5,2.45016e-09,2.58093
25.6,2.49378e-09,2.58381
25.7,2.53835e-09,2.5867
25.8,2.58389e-09,2.58957
25.9,2.63041e-09,2.59244
26,2.67796e-09,2.5953
26.1,2.72655e-09,2.59816
26.2,2.77621e-09,2.60101
26.3,2.82697e-09,2.60385
26.4,2.87887e-09,2.60669
26.5,2.93192e-09,2.60952
26.6,2.98617e-09,2.61235
26.7,3.04164e-09,2.61517
26.8,3.09837e-09,2.61798
26.9,3.15639e-09,2.62079
27,3.21574e-09,2.62359
27.1,3.27645e-09,2.62638
27.2,3.33857e-09,2.62917
27.3,3.40212e-09,2.63196
27.4,3.46716e-09,2.63474
27.5,3.53372e-09,2.63751
27.6,3.60185e-09,2.64028
27.7,3.67159e-09,2.64304
27.8,3.74298e-09,2.64579
27.9,3.81609e-09,2.64854
28,3.89094e-09,2.65129
28.1,3.9676e-09,2.65403
28.2,4.04611e-09,2.65676
28.3,4.12654e-09,2.65949
28.4,4.20893e-09,2.66221
28.5,4.29335e-09,2.66493
28.6,4.37985e-09,2.66764
28.7,4.46851e-09,2.67035
28.8,4.55937e-09,2.67305
28.9,4.65251e-09,2.67575
29,4.748e-09,2.67844
29.1,4.84591e-09,2.68113
29.2,4.94632e-09,2.68381
29.3,5.04929e-09,2.68648
29.4,5.15492e-09,2.68916
29.5,5.26327e-09,2.69182
29.6,5.37445e-09,2.69448
29.7,5.48853e-09,2.69714
29.8,5.60561e-09,2.69979
29.9,5.72579e-09,2.70244
30,5.84915e-09,2.70508
30.1,5.97581e-09,2.70772
30.2,6.10587e-09,2.71035
30.3,6.23945e-09,2.71298
30.4,6.37665e-09,2.71561
30.5,6.5176e-09,2.71823
30.6,6.66242e-09,2.72084
30.7,6.81124e-09,2.72345
30.8,6.96419e-09,2.72606
30.9,7.12141e-09,2.72866
31,7.28305e-09,2.73126
31.1,7.44926e-09,2.73385
31.2,7.62019e-09,2.73644
31.3,7.796e-09,2.73902
31.4,7.97687e-09,2.74161
31.5,8.16297e-09,2.74418
31.6,8.35448e-09,2.74675
31.7,8.5516e-09,2.74932
31.8,8.75453e-09,2.75189
31.9,8.96346e-09,2.75445
32,9.17862e-09,2.75701
32.1,9.40024e-09,2.75956
32.2,9.62854e-09,2.76211
32.3,9.86378e-09,2.76465
32.4,1.01062e-08,2.7672
32.5,1.03561e-08,2.76973
32.6,1.06137e-08,2.77227
32.7,1.08793e-08,2.7748
32.8,1.11533e-08,2.77733
32.9,1.14359e-08,2.77985
33,1.17275e-08,2.78237
33.1,1.20284e-08,2.78489
33.2,1.2339e-08,2.7874
33.3,1.26596e-08,2.78991
33.4,1.29908e-08,2.79242
33.5,1.33328e-08,2.79492
33.6,1.36861e-08,2.79742
33.7,1.40511e-08,2.79992
33.8,1.44284e-08,2.80242
33.9,1.48185e-08,2.80491
34,1.52218e-08,2.8074
34.1,1.56389e-08,2.80988
34.2,1.60705e-08,2.81237
34.3,1.6517e-08,2.81485
34.4,1.69791e-08,2.81732
34.5,1.74576e-08,2.8198
34.6,1.7953e-08,2.82227
34.7,1.84662e-08,2.82474
34.8,1.89979e-08,2.82721
34.9,1.95489e-08,2.82967
35,2.01201e-08,2.83214
35.1,2.07124e-08,2.8346
35.2,2.13266e-08,2.83705
35.3,2.1964e-08,2.83951
35.4,2.26254e-08,2.84196
35.5,2.3312e-08,2.84441
35.6,2.4025e-08,2.84686
35.7,2.47656e-08,2.84931
35.8,2.55351e-08,2.85175
35.9,2.63349e-08,2.85419
36,2.71664e-08,2.85664
36.1,2.80312e-08,2.85908
36.2,2.8931e-08,2.86151
36.3,2.98674e-08,2.86395
36.4,3.08423e-08,2.86638
36.5,3.18576e-08,2.86882
36.6,3.29153e-08,2.87125
36.7,3.40177e-08,2.87368
36.8,3.5167e-08,2.8761
36.9,3.63658e-08,2.87853
37,3.76165e-08,2.88096
37.1,3.8922e-08,2.88338
37.2,4.02853e-08,2.88581
37.3,4.17093e-08,2.88823
37.4,4.31976e-08,2.89065
37.5,4.47535e-08,2.89307
37.6,4.6381e-08,2.89549
37.7,4.8084e-08,2.89791
37.8,4.98669e-08,2.90033
37.9,5.17343e-08,2.90275
38,5.36911e-08,2.90517
38.1,5.57425e-08,2.90759
38.2,5.78942e-08,2.91
38.3,6.01522e-08,2.91242
38.4,6.25231e-08,2.91484
38.5,6.50136e-08,2.91725
38.6,6.76314e-08,2.91967
38.7,7.03845e-08,2.92209
38.8,7.32813e-08,2.92451
38.9,7.63313e-08,2.92693
39,7.95443e-08,2.92934
39.1,8.29313e-08,2.93176
39.2,8.65037e-08,2.93418
39.3,9.02743e-08,2.9366
39.4,9.42564e-08,2.93903
39.5,9.84649e-08,2.94145
39.6,1.02916e-07,2.94387
39.7,1.07626e-07,2.9463
39.8,1.12615e-07,2.94872
39.9,1.17902e-07,2.95115
40,1.2351e-07,2.95358
40.1,1.29464e-07,2.95601
40.2,1.35788e-07,2.95845
40.3,1.42513e-07,2.96088
40.4,1.4967e-07,2.96332
40.5,1.57293e-07,2.96576
40.6,1.6542e-07,2.96821
40.7,1.74092e-07,2.97065
40.8,1.83355e-07,2.9731
40.9,1.93259e-07,2.97555
41,2.0386e-07,2.97801
41.1,2.15219e-07,2.98046
41.2,2.27403e-07,2.98293
41.3,2.40488e-07,2.98539
41.4,2.54556e-07,2.98786
41.5,2.697e-07,2.99033
41.6,2.86024e-07,2.99281
41.7,3.03642e-07,2.99529
41.8,3.22683e-07,2.99778
41.9,3.43291e-07,3.00027
42,3.65629e-07,3.00277
42.1,3.89879e-07,3.00527
42.2,4.16246e-07,3.00778
42.3,4.44965e-07,3.0103
42.4,4.76298e-07,3.01282
42.5,5.10547e-07,3.01535
42.6,5.48053e-07,3.01788
42.7,5.8921e-07,3.02042
42.8,6.34465e-07,3.02297
42.9,6.84336e-07,3.02553
43,7.39421e-07,3.02809
43.1,8.0041e-07,3.03067
43.2,8.68108e-07,3.03325
43.3,9.43455e-07,3.03584
43.4,1.02755e-06,3.03844
43.5,1.12169e-06,3.04105
43.6,1.2274e-06,3.04367
43.7,1.34652e-06,3.0463
43.8,1.4812e-06,3.04895
43.9,1.63406e-06,3.0516
44,1.80825e-06,3.05427
44.1,2.00761e-06,3.05695
44.2,2.23682e-06,3.05964
44.3,2.50164e-06,3.06234
44.4,2.80924e-06,3.06506
44.5,3.16857e-06,3.0678
44.6,3.59095e-06,3.07055
44.7,4.09076e-06,3.07331
44.8,4.68654e-06,3.07609
44.9,5.40242e-06,3.07889
45,6.27017e-06,3.08171
45.1,7.33223e-06,3.08454
45.2,8.64611e-06,3.08739
45.3,1.0291e-05,3.09026
45.4,1.23782e-05,3.09315
45.5,1.50668e-05,3.09606
45.6,1.85904e-05,3.099
45.7,2.33007e-05,3.10195
45.8,2.97437e-05,3.10493
45.9,3.87987e-05,3.10792
46,5.19426e-05,3.11095
46.1,7.17873e-05,3.114
46.2,0.000103253,3.11707
46.3,0.000156382,3.12018
46.4,0.000253942,3.12333
46.5,0.000455694,3.12652
46.6,0.000957383,3.12977
46.7,0.00271281,3.13317
46.8,0.0268657,3.13728
46.9,0.0772112,-0.000554862
47,0.000286044,-1.57
47.1,0.0772108,-3.14104
47.2,0.0268662,0.00431281
47.3,0.00271327,0.00842089
47.4,0.000957848,0.0118003
47.5,0.000456166,0.015029
47.6,0.000254423,0.0181616
47.7,0.000156873,0.0212081
47.8,0.000103757,0.024163
47.9,7.2306e-05,0.0270122
48,5.24779e-05,0.029736
48.1,3.93528e-05,0.0323092
48.2,3.03192e-05,0.0347018
48.3,2.39001e-05,0.0368785
48.4,1.92168e-05,0.038799
48.5,1.57232e-05,0.0404178
48.6,1.30682e-05,0.0416845
48.7,1.10186e-05,0.0425447
48.8,9.41555e-06,0.0429407
48.9,8.14841e-06,0.0428136
49,7.13855e-06,0.042106
49.1,6.32913e-06,0.0407652
49.2,5.67855e-06,0.0387481
49.3,5.15595e-06,0.0360256
49.4,4.73833e-06,0.0325888
49.5,4.40846e-06,0.028454
49.6,4.15347e-06,0.023667
49.7,3.96391e-06,0.0183054
49.8,3.83299e-06,0.0124787
49.9,3.75618e-06,0.00632412
50,3.73086e-06,0
50.1,3.75618e-06,-0.00632412
50.2,3.83299e-06,-0.0124787
50.3,3.96391e-06,-0.0183054
50.4,4.15347e-06,-0.023667
50.5,4.40846e-06,-0.028454
50.6,4.73833e-06,-0.0325888
50.7,5.15595e-06,-0.0360256
50.8,5.67855e-06,-0.0387481
50.9,6.32913e-06,-0.0407652
51,7.13855e-06,-0.042106
51.1,8.14841e-06,-0.0428136
51.2,9.41555e-06,-0.0429407
51.3,1.10186e-05,-0.0425447
51.4,1.30682e-05,-0.0416845
51.5,1.57232e-05,-0.0404178
51.6,1.92168e-05,-0.038799
51.7,2.39001e-05,-0.0368785
51.8,3.03192e-05,-0.0347018
51.9,3.93528e-05,-0.0323092
52,5.24779e-05,-0.029736
52.1,7.2306e-05,-0.0270122
52.2,0.000103757,-0.024163
52.3,0.000156873,-0.0212081
52.4,0.000254423,-0.0181616
52.5,0.000456166,-0.015029
52.6,0.000957848,-0.0118003
52.7,0.00271327,-0.00842089
52.8,0.0268662,-0.00431281
52.9,0.0772108,3.14104
53,0.000286044,1.57
53.1,0.0772112,0.000554862
53.2,0.0268657,-3.13728
53.3,0.00271281,-3.13317
53.4,0.000957383,-3.12977
53.5,0.000455694,-3.12652
53.6,0.000253942,-3.12333
53.7,0.000156382,-3.12018
53.8,0.000103253,-3.11707
53.9,7.17873e-05,-3.114
54,5.19426e-05,-3.11095
54.1,3.87987e-05,-3.10792
54.2,2.97437e-05,-3.10493
54.3,2.33007e-05,-3.10195
54.4,1.85904e-05,-3.099
54.5,1.50668e-05,-3.09606
54.6,1.23782e-05,-3.09315
54.7,1.0291e-05,-3.09026
54.8,8.64611e-06,-3.08739
54.9,7.33223e-06,-3.08454
55,6.27017e-06,-3.08171
55.1,5.40242e-06,-3.07889
55.2,4.68654e-06,-3.07609
55.3,4.09076e-06,-3.07331
55.4,3.59095e-06,-3.07055
55.5,3.16857e-06,-3.0678
55.6,2.80924e-06,-3.06506
55.7,2.50164e-06,-3.06234
55.8,2.23682e-06,-3.05964
55.9,2.00761e-06,-3.05695
56,1.80825e-06,-3.05427
56.1,1.63406e-06,-3.0516
56.2,1.4812e-06,-3.04895
56.3,1.34652e-06,-3.0463
56.4,1.2274e-06,-3.04367
56.5,1.12169e-06,-3.04105
56.6,1.02755e-06,-3.03844
56.7,9.43455e-07,-3.03584
56.8,8.68108e-07,-3.03325
56.9,8.0041e-07,-3.03067
57,7.39421e-07,-3.02809
57.1,6.84336e-07,-3.02553
57.2,6.34465e-07,-3.02297
57.3,5.8921e-07,-3.02042
57.4,5.48053e-07,-3.01788
57.5,5.10547e-07,-3.01535
57.6,4.76298e-07,-3.01282
57.7,4.44965e-07,-3.0103
57.8,4.16246e-07,-3.00778
57.9,3.89879e-07,-3.00527
58,3.65629e-07,-3.00277
58.1,3.43291e-07,-3.00027
58.2,3.22683e-07,-2.99778
58.3,3.03642e-07,-2.99529
58.4,2.86024e-07,-2.99281
58.5,2.697e-07,-2.99033
58.6,2.54556e-07,-2.98786
58.7,2.40488e-07,-2.98539
58.8,2.27403e-07,-2.98293
58.9,2.15219e-07,-2.98046
59,2.0386e-07,-2.97801
59.1,1.93259e-07,-2.97555
59.2,1.83355e-07,-2.9731
59.3,1.74092e-07,-2.97065
59.4,1.6542e-07,-2.96821
59.5,1.57293e-07,-2.96576
59.6,1.4967e-07,-2.96332
59.7,1.42513e-07,-2.96088
59.8,1.35788e-07,-2.95845
59.9,1.29464e-07,-2.95601
60,1.2351e-07,-2.95358
60.1,1.17902e-07,-2.95115
60.2,1.12615e-07,-2.94873
60.3,1.07626e-07,-2.9463
60.4,1.02916e-07,-2.94387
60.5,9.84649e-08,-2.94145
60.6,9.42564e-08,-2.93903
60.7,9.02742e-08,-2.9366
60.8,8.65037e-08,-2.93418
60.9,8.29313e-08,-2.93176
61,7.95443e-08,-2.92934
61.1,7.63313e-08,-2.92693
61.2,7.32813e-08,-2.92451
61.3,7.03845e-08,-2.92209
61.4,6.76314e-08,-2.91967
61.5,6.50136e-08,-2.91725
61.6,6.25231e-08,-2.91484
61.7,6.01522e-08,-2.91242
61.8,5.78942e-08,-2.91
61.9,5.57425e-08,-2.90759
62,5.36911e-08,-2.90517
62.1,5.17343e-08,-2.90275
62.2,4.98669e-08,-2.90033
62.3,4.8084e-08,-2.89791
62.4,4.6381e-08,-2.89549
62.5,4.47535e-08,-2.89307
62.6,4.31976e-08,-2.89065
62.7,4.17093e-08,-2.88823
62.8,4.02853e-08,-2.88581
62.9,3.8922e-08,-2.88338
63,3.76165e-08,-2.88096
63.1,3.63658e-08,-2.87853
63.2,3.5167e-08,-2.8761
63.3,3.40177e-08,-2.87368
63.4,3.29153e-08,-2.87125
63.5,3.18576e-08,-2.86882
63.6,3.08423e-08,-2.86638
63.7,2.98674e-08,-2.86395
63.8,2.8931e-08,-2.86151
63.9,2.80312e-08,-2.85908
64,2.71664e-08,-2.85664
64.1,2.63349e-08,-2.85419
64.2,2.55351e-08,-2.85175
64.3,2.47656e-08,-2.84931
64.4,2.4025e-08,-2.84686
64.5,2.3312e-08,-2.84441
64.6,2.26254e-08,-2.84196
64.7,2.1964e-08,-2.83951
64.8,2.13266e-08,-2.83705
64.9,2.07123e-08,-2.8346
65,2.01201e-08,-2.83214
65.1,1.95489e-08,-2.82967
65.2,1.89979e-08,-2.82721
65.3,1.84662e-08,-2.82474
65.4,1.7953e-08,-2.82227
65.5,1.74576e-08,-2.8198
65.6,1.69791e-08,-2.81732
65.7,1.6517e-08,-2.81485
65.8,1.60705e-08,-2.81237
65.9,1.56389e-08,-2.80988
66,1.52218e-08,-2.8074
66.1,1.48185e-08,-2.80491
66.2,1.44284e-08,-2.80242
66.3,1.40511e-08,-2.79992
66.4,1.36861e-08,-2.79742
66.5,1.33328e-08,-2.79492
66.6,1.29908e-08,-2.79242
66.7,1.26596e-08,-2.78991
66.8,1.2339e-08,-2.7874
66.9,1.20284e-08,-2.78489
67,1.17275e-08,-2.78237
67.1,1.14359e-08,-2.77985
67.2,1.11533e-08,-2.77733
67.3,1.08793e-08,-2.7748
67.4,1.06137e-08,-2.77227
67.5,1.03561e-08,-2.76973
67.6,1.01062e-08,-2.7672
67.7,9.86378e-09,-2.76465
67.8,9.62854e-09,-2.76211
67.9,9.40024e-09,-2.75956
68,9.17862e-09,-2.75701
68.1,8.96346e-09,-2.75445
68.2,8.75453e-09,-2.75189
68.3,8.5516e-09,-2.74932
68.4,8.35448e-09,-2.74675
68.5,8.16297e-09,-2.74418
68.6,7.97687e-09,-2.74161
68.7,7.796e-09,-2.73902
68.8,7.62019e-09,-2.73644
68.9,7.44926e-09,-2.73385
69,7.28305e-09,-2.73126
69.1,7.12141e-09,-2.72866
69.2,6.96419e-09,-2.72606
69.3,6.81124e-09,-2.72345
69.4,6.66242e-09,-2.72084
69.5,6.5176e-09,-2.71823
69.6,6.37665e-09,-2.71561
69.7,6.23945e-09,-2.71298
69.8,6.10587e-09,-2.71035
69.9,5.97581e-09,-2.70772
70,5.84915e-09,-2.70508
70.1,5.72578e-09,-2.70244
70.2,5.60561e-09,-2.69979
70.3,5.48853e-09,-2.69714
70.4,5.37445e-09,-2.69448
70.5,5.26327e-09,-2.69182
70.6,5.15492e-09,-2.68916
70.7,5.04929e-09,-2.68648
70.8,4.94632e-09,-2.68381
70.9,4.84591e-09,-2.68113
71,4.748e-09,-2.67844
71.1,4.65251e-09,-2.67575
71.2,4.55937e-09,-2.67305
71.3,4.4685e-09,-2.67035
71.4,4.37985e-09,-2.66764
71.5,4.29335e-09,-2.66493
71.6,4.20893e-09,-2.66221
71.7,4.12654e-09,-2.65949
71.8,4.04611e-09,-2.65676
71.9,3.9676e-09,-2.65403
72,3.89094e-09,-2.65129
72.1,3.81609e-09,-2.64854
72.2,3.74298e-09,-2.64579
72.3,3.67159e-09,-2.64304
72.4,3.60185e-09,-2.64028
72.5,3.53372e-09,-2.63751
72.6,3.46716e-09,-2.63474
72.7,3.40212e-09,-2.63196
72.8,3.33857e-09,-2.62917
72.9,3.27645e-09,-2.62638
73,3.21574e-09,-2.62359
73.1,3.15639e-09,-2.62079
73.2,3.09837e-09,-2.61798
73.3,3.04164e-09,-2.61517
73.4,2.98617e-09,-2.61235
73.5,2.93192e-09,-2.60952
73.6,2.87887e-09,-2.60669
73.7,2.82697e-09,-2.60385
73.8,2.77621e-09,-2.60101
73.9,2.72655e-09,-2.59816
74,2.67796e-09,-2.5953
74.1,2.63041e-09,-2.59244
74.2,2.58389e-09,-2.58957
74.3,2.53835e-09,-2.5867
74.4,2.49378e-09,-2.58381
74.5,2.45016e-09,-2.58093
74.6,2.40745e-09,-2.57803
74.7,2.36564e-09,-2.57513
74.8,2.3247e-09,-2.57223
74.9,2.28461e-09,-2.56931
75,2.24535e-09,-2.56639
75.1,2.2069e-09,-2.56346
75.2,2.16924e-09,-2.56053
75.3,2.13235e-09,-2.55759
75.4,2.09621e-09,-2.55464
75.5,2.0608e-09,-2.55169
75.6,2.02611e-09,-2.54873
75.7,1.99212e-09,-2.54576
75.8,1.95881e-09,-2.54279
75.9,1.92616e-09,-2.53981
76,1.89416e-09,-2.53682
76.1,1.8628e-09,-2.53382
76.2,1.83205e-09,-2.53082
76.3,1.80191e-09,-2.52781
76.4,1.77236e-09,-2.5248
76.5,1.74338e-09,-2.52177
76.6,1.71497e-09,-2.51874
76.7,1.6871e-09,-2.51571
76.8,1.65977e-09,-2.51266
76.9,1.63297e-09,-2.50961
77,1.60668e-09,-2.50655
77.1,1.58089e-09,-2.50348
77.2,1.55559e-09,-2.50041
77.3,1.53076e-09,-2.49733
77.4,1.50641e-09,-2.49424
77.5,1.48251e-09,-2.49114
77.6,1.45905e-09,-2.48804
77.7,1.43604e-09,-2.48493
77.8,1.41345e-09,-2.48181
77.9,1.39128e-09,-2.47868
78,1.36951e-09,-2.47555
78.1,1.34815e-09,-2.47241
78.2,1.32717e-09,-2.46926
78.3,1.30658e-09,-2.4661
78.4,1.28636e-09,-2.46294
78.5,1.26651e-09,-2.45976
78.6,1.24701e-09,-2.45658
78.7,1.22786e-09,-2.4534
78.8,1.20906e-09,-2.4502
78.9,1.19059e-09,-2.447
79,1.17244e-09,-2.44378
79.1,1.15462e-09,-2.44056
79.2,1.13712e-09,-2.43734
79.3,1.11992e-09,-2.4341
79.4,1.10302e-09,-2.43086
79.5,1.08641e-09,-2.42761
79.6,1.07009e-09,-2.42435
79.7,1.05406e-09,-2.42108
79.8,1.0383e-09,-2.4178
79.9,1.02281e-09,-2.41452
80,1.00759e-09,-2.41122
80.1,9.92629e-10,-2.40792
80.2,9.7792e-10,-2.40462
80.3,9.6346e-10,-2.4013
80.4,9.49245e-10,-2.39797
80.5,9.35269e-10,-2.39464
80.6,9.21527e-10,-2.3913
80.7,9.08014e-10,-2.38795
80.8,8.94726e-10,-2.38459
80.9,8.81659e-10,-2.38122
81,8.68807e-10,-2.37784
81.1,8.56167e-10,-2.37446
81.2,8.43735e-10,-2.37107
81.3,8.31506e-10,-2.36767
81.4,8.19476e-10,-2.36426
