Frequency,Magnitude,Phase
-498.28,4.99911e-10,1.50094
-498.27,7.31582e-10,-2.64528
-498.26,1.30544e-10,2.81187
-498.25,3.98807e-10,0.609747
-498.24,5.97281e-10,0.625628
-498.23,5.58621e-10,-0.00265617
-498.22,3.93099e-10,-2.27232
-498.21,9.5267e-11,2.958
-498.2,1.27275e-09,2.64523
-498.19,4.70207e-10,1.4489
-498.18,1.05902e-09,-0.464724
-498.17,1.08357e-09,0.342799
-498.16,7.74703e-10,2.77391
-498.15,2.04532e-09,0.687908
-498.14,8.6209e-11,-1.44381
-498.13,5.58406e-11,-1.50339
-498.12,8.77916e-11,2.39918
-498.11,5.95473e-10,-1.38118
-498.1,8.00223e-10,-1.94239
-498.09,2.12159e-10,-3.12967
-498.08,5.42714e-10,-0.850904
-498.07,3.66756e-10,1.93307
-498.06,5.76876e-10,1.87952
-498.05,1.23999e-09,1.50462
-498.04,9.49007e-10,-1.23887
-498.03,1.21287e-09,1.52487
-498.02,4.18891e-10,0.721106
-498.01,9.97174e-10,-1.46397
-498,2.49361e-10,2.11248
-497.99,2.07459e-10,1.66849
-497.98,3.46492e-10,2.5102
-497.97,1.11959e-10,-2.90797
-497.96,9.53206e-10,2.78608
-497.95,1.16071e-09,1.18557
-497.94,5.30766e-10,0.383513
-497.93,1.15189e-09,1.12472
-497.92,1.17781e-09,0.12211
-497.91,1.04161e-09,-1.20893
-497.9,7.99084e-10,-2.62966
-497.89,8.38888e-10,1.97257
-497.88,5.85378e-10,-0.59207
-497.87,9.65917e-10,0.924206
-497.86,1.26764e-09,1.91701
-497.85,9.47874e-10,-0.312332
-497.84,5.76468e-10,3.11853
-497.83,2.2813e-10,0.933948
-497.82,7.94973e-10,-0.277816
-497.81,2.29226e-10,2.82452
-497.8,1.74499e-09,-0.231452
-497.79,5.37321e-10,-1.00041
-497.78,4.24417e-10,0.463803
-497.77,2.9737e-10,-2.5126
-497.76,1.18003e-09,-2.0514
-497.75,1.06638e-09,-0.406008
-497.74,3.89566e-10,2.71715
-497.73,7.62254e-10,-1.96579
-497.72,1.44565e-09,1.87059
-497.71,1.16411e-09,2.25609
-497.7,3.66533e-10,3.03514
-497.69,3.64503e-10,1.241
-497.68,3.02254e-10,-3.05323
-497.67,2.13406e-09,-1.9251
-497.66,4.11066e-10,1.49556
-497.65,4.25488e-10,1.3582
-497.64,3.20643e-10,-1.06394
-497.63,1.32459e-10,1.18532
-497.62,2.43105e-10,0.207236
-497.61,2.89098e-10,1.91571
-497.6,2.64838e-09,2.25946
-497.59,5.27995e-10,-3.03696
-497.58,7.39399e-09,1.50981
-497.57,9.53497e-10,-1.46949
-497.56,1.29723e-09,-2.49636
-497.55,5.85282e-10,2.09718
-497.54,3.66721e-09,-2.82195
-497.53,3.67723e-10,2.37203
-497.52,8.91856e-10,0.277045
-497.51,2.69768e-10,0.514551
-497.5,6.41124e-10,-0.976005
-497.49,6.36441e-10,-1.38174
-497.48,4.52644e-09,0.867537
-497.47,2.53771e-10,-1.50621
-497.46,1.79878e-10,-2.86669
-497.45,6.92313e-10,0.960952
-497.44,4.63647e-10,2.55935
-497.43,4.47818e-10,2.25241
-497.42,1.04282e-09,-0.861592
-497.41,4.39721e-10,1.24333
-497.4,1.3219e-09,-2.88418
-497.39,1.66266e-10,-0.0795091
-497.38,8.65163e-10,0.0826215
-497.37,8.10339e-10,2.65064
-497.36,2.17454e-10,-2.23787
-497.35,1.08357e-09,-2.80963
