Frequency,Magnitude,Phase
599,6.16916e-12,0.409824
600,3.35403e-11,0.271241
601,1.4174e-11,1.0887
602,1.63715e-11,0.711942
603,2.35301e-11,1.74378
604,2.14432e-11,1.71698
605,5.40398e-12,1.42212
606,2.60832e-11,1.85123
607,2.68341e-11,-1.2837
608,5.72192e-11,2.55044
609,1.09708e-11,1.91511
610,1.44485e-11,-2.50853
611,1.22191e-11,2.79434
612,1.81549e-11,-0.904254
613,8.04557e-12,0.350655
614,1.80876e-11,0.288701
615,1.01594e-11,0.0708038
616,3.88306e-11,1.73144
617,1.71652e-11,0.758297
618,3.01747e-11,0.932505
619,9.48094e-12,1.45677
620,3.08817e-12,-2.05637
621,2.24478e-12,-0.00701525
622,1.76385e-11,-0.632825
623,2.68098e-11,0.829476
624,2.19618e-11,1.2158
625,2.32173e-11,-0.302183
626,1.61915e-11,-2.60982
627,1.21698e-11,3.13589
628,1.11617e-11,0.245603
629,1.50756e-11,1.02763
630,3.50326e-12,1.74663
631,2.89886e-11,1.66533
632,3.60153e-12,0.41885
633,5.23812e-12,3.11721
634,3.85718e-12,2.83327
635,1.83516e-11,2.15908
636,1.11141e-11,-0.617298
637,5.03533e-12,-0.515631
638,2.93168e-11,-2.81467
639,1.83169e-11,1.00607
640,2.24397e-11,0.43965
641,1.01408e-11,1.73797
642,1.26696e-11,0.245081
643,1.30919e-11,2.17955
644,1.11399e-11,1.90106
645,3.60476e-11,-1.8573
646,3.19307e-11,1.40327
647,1.61465e-11,-0.0161452
648,1.9513e-11,0.921978
649,1.8399e-11,0.427061
650,1.06877e-11,-1.2843
651,5.1355e-11,0.706887
652,1.8068e-11,0.135467
653,2.98514e-12,1.37285
654,4.61253e-11,-1.03578
655,1.86829e-12,1.79641
656,2.80549e-11,-1.77447
657,3.34981e-12,1.56391
658,1.68067e-11,-0.907193
659,4.20807e-11,-2.24388
660,6.65259e-12,-0.522907
661,6.38429e-12,-2.31953
662,3.73434e-11,2.59225
663,5.14852e-11,-0.77323
664,1.48325e-11,-1.52352
665,3.0004e-11,1.94979
666,1.58917e-11,1.1544
667,1.81502e-11,-2.7401
668,2.27551e-11,-2.00753
669,5.8884e-11,-2.31298
670,1.12353e-10,1.01198
671,6.32985e-11,-0.759251
672,1.52959e-11,-1.62878
673,5.02177e-11,-1.1835
674,4.81099e-12,-2.8268
675,8.65239e-12,-0.702315
676,2.25527e-11,2.58881
677,1.76728e-11,2.2338
678,1.86663e-11,-2.77891
679,2.15003e-11,-1.24584
680,5.68502e-11,2.46902
681,1.28587e-11,1.95499
682,1.69825e-10,-0.594418
683,1.94038e-11,-0.37374
684,6.46407e-11,2.47445
685,9.01942e-12,2.49421
686,5.53584e-12,-2.07095
687,3.45457e-11,2.3106
688,5.99238e-12,1.124
689,2.25132e-11,-0.846434
690,1.29033e-11,-2.85989
691,5.58964e-11,-0.348806
692,2.54881e-11,-0.270674
693,1.7851e-11,-1.38852
694,5.32642e-12,2.04317
695,3.12847e-11,1.43357
696,2.98199e-11,1.26545
697,2.12613e-11,-1.76895
698,7.75437e-12,-1.58203
699,6.62428e-11,1.08498
700,2.79194e-11,-2.39849
701,2.47729e-11,0.668327
702,2.31232e-11,2.1655
703,1.16991e-11,-3.10175
704,2.21021e-11,-0.307137
705,1.72725e-11,1.8674
706,6.26359e-12,2.56155
707,2.34172e-11,1.65383
708,1.86085e-11,3.10048
709,6.2327e-11,0.542545
710,5.77499e-11,2.12476
711,4.94915e-11,0.274397
712,3.72916e-11,-2.86814
713,4.546e-11,1.8256
714,9.07427e-11,-0.531296
715,1.66957e-11,-2.56057
716,1.42167e-10,-0.184986
717,1.92669e-11,-1.66788
718,1.87197e-11,1.09318
719,1.15405e-11,-2.61487
720,1.00105e-10,0.831494
721,3.21491e-12,0.227222
722,1.03396e-11,1.70561
723,2.27211e-11,-1.10456
724,1.87988e-11,-0.820219
725,5.53949e-11,-2.94872
726,2.56209e-11,-1.28734
727,4.14247e-12,-2.25925
728,2.2576e-11,-0.799642
729,1.20687e-10,-1.80911
730,6.28677e-11,-0.269281
731,7.03259e-12,-2.18201
732,1.62712e-11,-2.82862
733,1.19353e-12,0.193494
734,1.44482e-11,0.372929
735,2.30985e-12,1.32418
736,1.11843e-11,2.06082
737,1.14579e-11,-1.96434
738,4.42795e-11,0.349171
739,6.86995e-12,-0.573967
740,4.84966e-12,0.14098
741,2.04232e-11,1.27036
742,1.29996e-11,1.86824
743,1.65661e-11,2.54721
744,1.38299e-10,2.7669
745,2.94817e-11,-2.91155
746,9.53243e-12,-0.154616
747,2.11695e-11,-1.90008
748,1.46935e-12,2.12148
749,3.88215e-11,-2.67418
750,6.22598e-12,-0.850968
751,1.22324e-11,1.55649
752,1.23482e-11,0.466645
753,7.72898e-11,2.57774
754,2.92755e-11,0.90527
755,2.24987e-11,1.57181
756,2.812e-11,0.867817
757,5.90484e-12,3.08128
758,1.22361e-10,-1.38758
759,1.26257e-10,1.76602
760,1.68533e-11,-1.40435
761,1.24216e-11,1.37074
762,5.11064e-12,1.32366
763,3.04006e-11,1.7089
764,2.08639e-11,2.74074
765,1.32965e-11,2.11328
766,1.10234e-11,1.43327
767,9.46203e-12,1.12514
768,4.92526e-11,-2.3671
769,4.49022e-11,2.27362
770,4.04653e-11,-1.22407
771,1.08616e-11,-1.09788
772,7.29029e-12,-1.52546
773,8.71864e-12,2.24065
774,1.1752e-10,0.859882
775,2.45202e-10,-1.24857
776,1.70852e-11,-0.0449599
777,9.00479e-12,0.938848
778,7.56775e-11,2.68225
779,2.78646e-11,1.50585
780,1.2645e-10,-2.64669
781,1.31835e-11,-1.9641
782,3.76919e-11,0.383746
783,2.75256e-11,1.50936
784,2.78379e-12,1.21084
785,2.20103e-11,-1.81236
786,6.79941e-12,1.31973
787,8.59404e-11,-2.28483
788,1.23021e-10,-0.75924
789,1.06571e-10,-0.661263
790,1.81594e-11,-0.01516
791,2.39497e-11,0.556302
792,1.10935e-11,-1.21503
793,2.44993e-11,-2.50757
794,1.01531e-11,0.551912
795,1.92948e-11,-0.632485
796,2.07292e-11,-1.10451
797,1.20077e-11,-2.78291
798,3.08811e-11,2.01083
799,9.7569e-12,-2.34478
800,9.4061e-12,-0.0494452
801,2.51874e-11,2.29179
802,1.36379e-11,-1.78992
803,5.5954e-12,2.35862
804,5.41842e-11,-1.64186
805,4.58775e-11,-1.86763
806,2.38877e-11,-1.19438
807,3.40441e-11,0.0623638
808,3.35535e-11,2.14299
