Frequency,Magnitude,Phase
-494.18,5.99014e-10,2.1744
-494.16,1.80802e-10,-0.47984
-494.14,2.34772e-10,2.3299
-494.12,9.55358e-11,-0.868691
-494.1,1.21763e-10,2.23087
-494.08,8.50772e-11,0.413218
-494.06,7.95134e-11,2.90861
-494.04,9.59675e-11,1.69003
-494.02,2.69402e-10,-1.66516
-494,1.08456e-10,0.581444
-493.98,1.99518e-10,-0.253764
-493.96,8.90235e-10,-1.71598
-493.94,2.15025e-10,0.114279
-493.92,2.90855e-09,0.428289
-493.9,1.79001e-10,2.51347
-493.88,1.66798e-10,-1.02621
-493.86,1.78815e-10,-0.861348
-493.84,1.04246e-10,-0.780673
-493.82,7.324e-11,-1.84724
-493.8,1.0946e-10,-2.07799
-493.78,1.11091e-10,-1.21305
-493.76,8.32894e-11,-0.424362
-493.74,6.38553e-11,-0.651102
-493.72,2.92052e-10,-2.89762
-493.7,1.74301e-10,-0.318765
-493.68,3.55481e-11,-3.01742
-493.66,1.01058e-10,-1.58233
-493.64,4.00554e-10,2.32275
-493.62,1.41277e-09,0.87281
-493.6,2.54311e-11,0.330455
-493.58,1.17411e-10,-0.30532
-493.56,2.14643e-10,-1.24075
-493.54,5.7098e-11,-1.00895
-493.52,8.52397e-11,2.24637
-493.5,1.68658e-09,-1.08827
-493.48,2.0047e-10,0.675065
-493.46,1.20898e-10,-0.311465
-493.44,1.4488e-10,-0.225902
-493.42,4.17656e-11,-0.233691
-493.4,9.61663e-11,0.00662154
-493.38,1.57275e-10,-1.27339
-493.36,1.35635e-10,-2.35557
-493.34,1.77452e-10,-0.768606
-493.32,6.53697e-11,0.886534
-493.3,1.74393e-10,0.464806
-493.28,7.79168e-11,2.45318
-493.26,1.65936e-10,-0.418983
-493.24,2.75136e-10,-0.20696
-493.22,6.18615e-11,-1.51963
-493.2,8.5301e-11,-0.564575
-493.18,2.76346e-10,-2.19675
-493.16,1.46365e-10,-0.96885
-493.14,2.11536e-10,-0.981748
-493.12,2.13764e-10,1.30078
-493.1,6.86068e-10,-1.35979
-493.08,1.66432e-10,0.10811
-493.06,1.06089e-10,-0.0453297
-493.04,2.77084e-10,0.274096
-493.02,1.69435e-10,-2.3142
-493,3.42614e-10,-0.078147
-492.98,6.22391e-11,2.00039
-492.96,4.71138e-11,0.479308
-492.94,4.30923e-10,-1.62671
-492.92,1.05525e-10,-1.69635
-492.9,4.76334e-11,0.120222
-492.88,1.54604e-10,-0.336287
-492.86,3.81235e-10,-0.422996
-492.84,1.70616e-10,-1.24496
-492.82,1.6911e-10,-0.370036
-492.8,6.15952e-11,-2.69365
-492.78,1.62445e-10,1.59531
-492.76,1.51484e-11,-0.275601
-492.74,2.97494e-10,-2.3251
-492.72,9.5449e-11,0.0974344
-492.7,1.68437e-10,-0.976594
-492.68,1.27908e-10,-2.53514
-492.66,1.56897e-10,-1.44879
-492.64,1.89216e-10,0.71091
-492.62,1.38789e-10,-1.17424
-492.6,1.65812e-10,-0.618352
-492.58,8.08789e-11,3.06312
-492.56,3.3323e-10,-2.51134
-492.54,3.60853e-10,0.130291
-492.52,1.70321e-10,-0.973213
-492.5,7.99164e-10,0.24883
-492.48,3.71965e-10,2.01267
-492.46,3.91813e-10,0.659954
-492.44,2.62471e-10,-0.952512
-492.42,2.96503e-10,-2.07637
-492.4,4.39138e-10,-1.37544
-492.38,1.62338e-10,0.0446114
-492.36,1.88289e-10,-0.0162576
-492.34,1.65836e-10,-0.699347
-492.32,8.68385e-11,-1.51563
-492.3,1.14589e-09,-2.23535
-492.28,4.04463e-11,0.76185
-492.26,1.19236e-10,-2.15907
-492.24,1.4326e-10,2.29943
-492.22,2.91524e-10,-1.46727
-492.2,1.63297e-10,-0.781901
-492.18,1.17969e-10,-0.848197
-492.16,1.86655e-10,-1.98838
-492.14,1.97026e-10,-0.0809548
-492.12,1.36432e-10,-1.12447
-492.1,4.69617e-11,-0.33346
-492.08,2.74698e-10,3.01726
-492.06,7.01875e-10,0.937254
-492.04,4.22779e-10,-0.339606
-492.02,1.44521e-10,-1.06174
-492,1.19583e-10,-1.06177
-491.98,3.19665e-11,-2.47706
