Frequency,Magnitude,Phase
-499,1.03102e-10,2.06138
-498.99,2.5851e-10,-2.19531
-498.98,4.81976e-10,1.03925
-498.97,1.34761e-10,0.0955255
-498.96,3.47284e-10,0.984367
-498.95,4.23161e-10,2.22489
-498.94,5.48415e-10,1.23718
-498.93,4.38392e-10,1.66967
-498.92,1.27562e-10,0.206248
-498.91,2.7501e-09,2.64672
-498.9,1.64004e-10,1.62582
-498.89,2.68345e-10,0.897783
-498.88,6.18062e-11,2.29354
-498.87,2.21593e-10,0.731478
-498.86,1.68488e-10,-1.26033
-498.85,1.37344e-10,0.35593
-498.84,2.28187e-10,2.42074
-498.83,1.51445e-10,2.87833
-498.82,9.89621e-11,-3.11613
-498.81,8.29359e-11,2.25259
-498.8,2.70289e-10,0.711256
-498.79,3.7293e-10,-1.54234
-498.78,8.0867e-11,0.881541
-498.77,3.36011e-10,-0.553931
-498.76,9.80542e-11,2.69876
-498.75,4.99028e-10,-2.61897
-498.74,7.46082e-10,-1.11605
-498.73,4.23185e-10,-1.54065
-498.72,1.17278e-09,0.799627
-498.71,8.19742e-10,1.46109
-498.7,2.6683e-10,-2.54882
-498.69,1.50565e-10,-0.855534
-498.68,6.47426e-10,0.0590808
-498.67,9.638e-10,-1.17542
-498.66,1.16906e-10,-0.045981
-498.65,2.01542e-10,-0.818268
-498.64,3.38323e-10,0.833274
-498.63,1.62715e-09,2.26455
-498.62,3.52072e-10,-0.47797
-498.61,1.64116e-10,0.569391
-498.6,2.69612e-10,-0.167355
-498.59,2.08951e-10,0.943496
-498.58,8.50363e-11,2.61401
-498.57,1.91894e-10,2.52141
-498.56,5.49399e-11,-0.215028
-498.55,1.23792e-09,1.89726
-498.54,1.10689e-09,-1.33853
-498.53,2.63881e-10,0.0764888
-498.52,9.93629e-10,-2.79259
-498.51,1.13468e-09,0.416213
-498.5,3.51203e-10,-2.15544
-498.49,2.84055e-10,-0.0329248
-498.48,6.83554e-10,-0.39268
-498.47,6.57904e-10,-0.506448
-498.46,3.98115e-10,-0.322218
-498.45,4.45982e-11,-1.57468
-498.44,3.2354e-10,-2.19474
-498.43,8.1976e-10,-2.70618
-498.42,7.37397e-10,2.37249
-498.41,6.0106e-09,2.68965
-498.4,4.36152e-11,2.82157
-498.39,2.36612e-10,0.552261
-498.38,7.3459e-10,-0.877022
-498.37,8.26673e-11,-2.88827
-498.36,9.50962e-11,-1.04392
-498.35,1.69017e-10,-1.40903
-498.34,2.3883e-09,-2.87157
-498.33,3.486e-10,-1.66801
-498.32,2.98758e-10,0.578658
-498.31,1.1076e-10,1.63789
-498.3,4.07183e-10,2.3756
-498.29,3.97152e-10,2.73746
-498.28,2.33956e-10,0.968626
-498.27,1.81367e-10,1.79222
-498.26,1.03583e-10,0.741284
-498.25,2.1185e-10,-1.46979
-498.24,2.95838e-10,0.608309
-498.23,1.55622e-10,-1.49092
-498.22,2.20676e-10,1.41677
-498.21,1.06214e-10,-0.625751
-498.2,1.02153e-09,-1.63946
-498.19,1.82422e-10,0.801904
-498.18,1.28364e-10,-0.0462498
-498.17,1.64373e-09,1.30587
-498.16,5.58698e-10,2.5167
-498.15,2.58551e-10,2.01003
-498.14,7.66205e-11,1.97447
-498.13,1.08972e-10,-0.521244
-498.12,1.06835e-10,1.87783
-498.11,2.88638e-10,0.489511
-498.1,5.40503e-10,-2.14797
-498.09,3.24253e-10,-1.25391
-498.08,5.10597e-10,-0.141728
-498.07,5.36808e-10,-1.9819
-498.06,7.13976e-10,0.315209
-498.05,8.50516e-10,0.0337138
-498.04,5.30658e-10,-2.25269
-498.03,2.26803e-09,-2.17899
-498.02,2.2929e-10,3.04422
-498.01,1.15966e-10,-1.90399
-498,1.0704e-10,-2.68257
-497.99,2.45294e-10,1.93228
-497.98,3.46002e-10,2.97195
-497.97,1.50871e-10,2.82878
-497.96,6.89843e-10,-2.37221
-497.95,6.95397e-10,1.76445
-497.94,1.94082e-10,1.19745
-497.93,4.10843e-10,1.64576
-497.92,5.1481e-10,2.4731
-497.91,1.35766e-10,-1.32858
-497.9,2.44472e-10,-2.79802
-497.89,1.44544e-10,1.29725
-497.88,1.47024e-10,0.0141925
-497.87,8.58124e-11,0.869317
-497.86,5.78245e-10,-1.00127
-497.85,1.56686e-10,1.66533
-497.84,2.68619e-10,0.0900478
-497.83,6.50561e-11,2.56484
-497.82,2.29521e-10,1.55949
-497.81,1.20889e-10,-2.46143
-497.8,7.14899e-10,-2.68718
-497.79,2.62303e-10,-1.50192
-497.78,2.25034e-10,-2.60808
-497.77,8.59137e-11,-2.18707
-497.76,1.16734e-10,-1.16259
-497.75,1.51273e-09,-0.727379
-497.74,2.94799e-10,-1.98307
-497.73,3.46973e-10,-1.91038
-497.72,3.43092e-10,1.62879
-497.71,8.53497e-11,2.21994
-497.7,6.09564e-10,2.22576
-497.69,1.71749e-10,0.588329
-497.68,2.3639e-10,-1.51215
-497.67,6.54426e-10,0.139692
-497.66,2.45078e-10,1.01356
-497.65,4.75271e-10,-2.39259
-497.64,1.17299e-10,-1.11363
-497.63,8.54253e-11,-1.98481
-497.62,3.34486e-10,-1.04915
-497.61,2.6904e-10,2.12954
-497.6,8.74242e-10,2.39585
-497.59,4.53857e-10,2.72444
-497.58,2.81454e-09,-2.05277
-497.57,9.75611e-10,-3.07946
-497.56,7.51844e-10,2.67217
-497.55,2.79002e-10,-0.376821
-497.54,8.23848e-10,-0.100291
-497.53,2.15353e-11,-1.92258
-497.52,5.78017e-10,0.694724
-497.51,1.06605e-10,-2.18278
-497.5,6.76952e-10,-0.17373
-497.49,4.60648e-10,-2.36211
-497.48,4.18623e-09,2.54878
-497.47,7.18575e-11,0.199259
-497.46,3.51434e-11,-1.68958
-497.45,7.58951e-10,0.113179
-497.44,1.0611e-10,-0.451627
-497.43,5.0983e-10,2.70745
-497.42,2.11302e-10,-0.0289372
-497.41,3.32215e-10,-1.18055
-497.4,2.16035e-11,-1.92513
-497.39,1.21694e-10,2.74582
-497.38,2.78221e-11,2.30581
-497.37,2.49242e-10,-0.342724
-497.36,1.43791e-10,-1.04406
-497.35,3.94061e-10,-2.62025
-497.34,1.27019e-10,-0.893689
-497.33,8.39635e-11,2.51118
-497.32,1.29452e-10,-0.798945
-497.31,5.05554e-10,0.0895854
-497.3,1.09053e-10,0.300258
-497.29,2.07099e-10,-1.47919
-497.28,4.51533e-10,-0.675011
-497.27,1.52415e-09,-1.66337
-497.26,2.68464e-10,1.46094
-497.25,5.27457e-10,-1.10616
-497.24,2.36673e-10,-0.438494
-497.23,2.03349e-10,1.76045
-497.22,4.51347e-10,1.65233
-497.21,1.8992e-10,-2.5445
-497.2,4.9474e-10,0.110355
-497.19,2.09818e-09,1.4311
-497.18,4.13322e-10,-1.91082
-497.17,1.74127e-10,2.14553
-497.16,1.67572e-10,-2.38705
-497.15,5.55166e-10,-2.67063
-497.14,1.81724e-10,-0.635693
-497.13,8.07252e-11,-1.72084
-497.12,1.25316e-10,0.771151
-497.11,2.56394e-10,1.13261
-497.1,5.68557e-11,0.738111
-497.09,4.00964e-10,1.95172
-497.08,1.86994e-10,0.997942
-497.07,1.45488e-09,-1.9777
-497.06,1.59725e-10,-2.6817
-497.05,1.0371e-10,1.19011
-497.04,1.62774e-10,2.07221
-497.03,1.76802e-10,-1.48979
-497.02,1.43622e-10,-1.63776
-497.01,2.28189e-10,-1.76275
-497,4.26647e-10,-0.743712
-496.99,5.24101e-10,0.358657
-496.98,1.52655e-09,0.210449
-496.97,1.72959e-10,-1.73729
-496.96,1.17441e-10,0.421513
-496.95,1.1353e-09,0.977006
-496.94,1.89246e-10,0.14728
-496.93,8.19642e-11,1.08222
-496.92,9.68145e-11,-1.09354
-496.91,2.13813e-10,-2.08405
-496.9,9.96732e-11,-2.01159
-496.89,2.55296e-10,1.09535
-496.88,6.8164e-11,1.74405
-496.87,2.99619e-10,-3.1384
-496.86,1.71377e-10,-1.09679
-496.85,1.38225e-10,-1.44417
-496.84,1.1765e-10,-1.52183
-496.83,1.65372e-10,2.3676
-496.82,7.902e-11,-1.64438
-496.81,3.47126e-10,-0.679737
-496.8,8.42157e-10,1.38677
-496.79,2.65004e-10,1.99831
-496.78,1.0051e-09,1.26367
-496.77,1.77186e-10,-0.301946
-496.76,1.12139e-09,2.87531
-496.75,3.83053e-10,-1.84913
-496.74,6.34251e-12,-2.21424
-496.73,2.09355e-10,-1.20119
-496.72,2.88192e-10,-0.818651
-496.71,2.40815e-10,2.81302
-496.7,1.20335e-10,-0.368229
-496.69,1.46167e-10,-1.02461
-496.68,6.56364e-11,-1.83301
-496.67,3.11254e-10,2.6009
-496.66,4.00156e-10,-0.761815
-496.65,2.81416e-10,0.232833
-496.64,2.67698e-10,0.0446227
-496.63,1.57723e-09,0.532997
-496.62,5.66925e-10,-1.11836
-496.61,2.3633e-10,-1.67838
-496.6,9.53064e-11,-2.62424
-496.59,2.47563e-10,-2.73096
-496.58,2.35132e-10,-2.89529
-496.57,4.02819e-10,0.307417
-496.56,9.38016e-10,2.12074
-496.55,1.01625e-10,2.31393
-496.54,2.66791e-10,1.68894
-496.53,1.34985e-09,0.295359
-496.52,7.21771e-11,-0.18406
-496.51,5.68987e-10,-1.78285
-496.5,1.24042e-10,-2.71362
-496.49,1.95548e-09,2.95171
-496.48,1.63129e-10,-1.19304
-496.47,7.42613e-10,0.0415578
-496.46,2.98701e-10,2.5535
-496.45,2.31629e-10,0.716192
-496.44,4.59663e-11,-2.64542
-496.43,3.74109e-10,1.62218
-496.42,7.97008e-10,0.282508
-496.41,1.11442e-10,-1.92685
-496.4,9.57556e-11,0.521916
-496.39,3.36785e-10,1.72746
-496.38,8.28306e-11,-0.565006
-496.37,2.3588e-09,-3.0252
-496.36,2.62495e-10,2.02751
-496.35,1.35066e-10,-0.693616
-496.34,5.6535e-10,0.843548
-496.33,3.57718e-11,-2.18362
-496.32,1.01484e-09,2.74773
-496.31,3.37759e-10,-0.19404
-496.3,2.7116e-10,0.557198
-496.29,1.16131e-10,-2.40006
-496.28,1.67993e-10,3.13495
-496.27,8.21741e-11,-1.1595
-496.26,4.40788e-10,-1.43326
-496.25,3.55156e-10,0.228
-496.24,1.08901e-10,1.32444
-496.23,4.05578e-10,0.876097
-496.22,4.13186e-10,-0.151552
-496.21,4.16389e-10,-1.75141
-496.2,4.50435e-10,0.794328
-496.19,1.24672e-10,2.62567
-496.18,1.22728e-10,0.0166512
-496.17,4.10314e-10,-2.35065
-496.16,1.87738e-10,0.758395
-496.15,2.7236e-10,-0.776584
-496.14,1.01912e-10,0.975389
-496.13,1.85e-10,-0.131222
-496.12,3.60942e-10,-0.515155
-496.11,2.27491e-09,0.483269
-496.1,1.70257e-10,2.48909
-496.09,7.50938e-11,0.813531
-496.08,3.13689e-10,0.124662
-496.07,6.17574e-09,-1.86773
-496.06,3.56244e-10,1.06466
-496.05,2.37425e-10,0.828342
-496.04,3.12081e-10,-2.22165
-496.03,5.98502e-10,2.07857
-496.02,1.98069e-10,-0.25347
-496.01,2.50228e-10,-1.62264
-496,3.03361e-10,0.589024
-495.99,1.73015e-09,0.66504
-495.98,2.59243e-10,-0.493702
-495.97,4.28646e-10,1.1767
-495.96,7.68944e-10,-2.02368
-495.95,1.89197e-10,0.24506
-495.94,1.65991e-10,-2.41546
-495.93,2.10865e-10,1.79524
-495.92,1.14753e-10,1.85455
-495.91,1.24739e-10,-2.28654
-495.9,2.22792e-10,1.35192
-495.89,1.04997e-10,3.12431
-495.88,2.14225e-10,0.0731917
-495.87,2.47572e-10,2.03681
-495.86,1.24982e-10,-2.61663
-495.85,1.86328e-10,-0.895247
-495.84,2.90667e-10,1.53987
-495.83,7.41001e-10,2.00956
-495.82,1.7303e-10,1.39339
-495.81,4.00769e-10,0.61397
-495.8,2.50394e-09,-0.70946
-495.79,1.43775e-09,-0.0915552
-495.78,7.41112e-10,0.846615
-495.77,3.11603e-10,0.379404
-495.76,3.7455e-10,2.10339
-495.75,1.28625e-10,-0.64017
-495.74,2.76979e-10,2.34978
-495.73,1.32407e-10,1.15285
-495.72,9.41869e-10,-2.67904
-495.71,1.12975e-10,1.68827
-495.7,1.82962e-10,1.65731
-495.69,2.64037e-10,0.241209
-495.68,6.68829e-10,2.43036
-495.67,2.39479e-10,2.03218
-495.66,1.61919e-10,-1.87988
-495.65,1.08785e-10,-2.44421
-495.64,1.73084e-10,2.1718
-495.63,1.02998e-10,-1.81971
-495.62,2.45969e-10,-2.34263
-495.61,1.34359e-10,-1.01059
-495.6,1.76824e-10,1.2296
-495.59,9.32886e-11,2.6593
-495.58,1.98883e-10,-1.80957
-495.57,7.35232e-10,0.0205653
-495.56,2.44989e-10,-3.12131
-495.55,9.81789e-10,-0.646251
-495.54,2.56215e-10,2.62825
-495.53,1.27533e-10,-1.99016
-495.52,2.47233e-10,-0.0766654
-495.51,3.62999e-10,0.104877
-495.5,1.30906e-10,2.68879
-495.49,2.73452e-10,-2.59352
-495.48,1.60066e-10,0.293468
-495.47,1.08108e-09,2.44596
-495.46,5.6709e-10,0.417433
-495.45,7.96554e-11,0.121654
-495.44,1.26985e-10,-1.38369
-495.43,1.13973e-10,-1.64612
-495.42,5.22957e-10,-0.172471
-495.41,1.88403e-10,-2.35159
-495.4,4.06963e-10,0.447394
-495.39,2.06982e-09,1.90855
-495.38,1.92538e-10,-2.05768
-495.37,2.03236e-10,-2.20935
-495.36,4.19054e-10,-2.46417
-495.35,9.35063e-11,2.72226
-495.34,2.44484e-10,1.79141
-495.33,2.49297e-09,-2.00069
-495.32,1.51328e-10,2.66223
-495.31,1.79293e-10,2.22525
-495.3,4.09419e-10,-1.54105
-495.29,3.68426e-10,-2.6071
-495.28,2.98346e-10,-0.736435
-495.27,2.10667e-10,-2.75197
-495.26,2.4073e-10,-1.93713
-495.25,1.59431e-10,2.43719
-495.24,4.58142e-10,2.44422
-495.23,3.24685e-10,1.49474
-495.22,6.68388e-10,-2.85513
-495.21,4.99779e-10,-2.41513
-495.2,2.6494e-11,-1.40711
-495.19,1.38281e-10,-2.96118
-495.18,8.37699e-11,-2.12641
-495.17,8.85158e-10,-1.51567
-495.16,5.05646e-11,2.06134
-495.15,2.1804e-10,-2.76267
-495.14,3.75352e-10,2.7446
-495.13,1.07058e-10,2.93015
-495.12,1.24363e-10,0.592984
-495.11,2.96677e-10,2.6478
-495.1,4.56064e-11,0.326501
-495.09,8.25286e-11,0.373715
-495.08,9.86436e-10,-2.53889
-495.07,1.24356e-09,1.9482
-495.06,2.42132e-10,2.36192
-495.05,4.17382e-10,-1.75001
-495.04,1.11248e-10,2.56901
-495.03,2.11782e-10,-2.12465
-495.02,4.94579e-10,0.123779
-495.01,2.12525e-09,0.228514
-495,6.82186e-11,1.72464
-494.99,3.85502e-10,1.99463
-494.98,1.99059e-09,-2.38343
-494.97,9.38371e-11,-0.925004
-494.96,1.71125e-09,1.73001
-494.95,1.36943e-10,-2.85243
-494.94,2.29923e-10,-2.30327
-494.93,1.11015e-10,3.00355
-494.92,1.72481e-10,2.56176
-494.91,6.38779e-10,1.178
-494.9,3.54677e-10,-1.48544
-494.89,1.72247e-10,-1.14595
-494.88,1.41631e-09,2.55781
-494.87,1.54989e-10,-3.10922
-494.86,2.68323e-10,0.670849
-494.85,6.52545e-10,1.81554
-494.84,6.66863e-10,0.883038
-494.83,1.53117e-10,-2.03099
-494.82,1.05851e-10,-0.872601
-494.81,8.37808e-10,-0.264979
-494.8,2.61331e-10,-1.64664
-494.79,4.13089e-10,-2.54614
-494.78,2.21603e-10,1.24137
-494.77,4.16277e-09,-2.48811
-494.76,1.15775e-08,2.81828
-494.75,3.74246e-10,-1.19622
-494.74,5.40563e-09,1.19161
-494.73,1.91417e-09,-2.09873
-494.72,9.34436e-11,-1.20564
-494.71,9.90553e-11,-1.26431
-494.7,3.63987e-10,-2.19804
-494.69,2.90358e-10,2.62776
-494.68,8.72936e-11,-0.29698
-494.67,1.18534e-10,-2.73914
-494.66,1.48571e-09,0.773143
-494.65,4.65964e-11,-2.03935
-494.64,1.4624e-09,-0.0868909
-494.63,1.00934e-09,2.65023
-494.62,3.30617e-10,1.4132
-494.61,3.88511e-10,-1.0581
-494.6,3.89331e-10,0.445494
-494.59,2.24796e-10,-1.88615
-494.58,7.85416e-10,3.07424
-494.57,1.42522e-10,-2.04087
-494.56,2.02802e-10,-3.13106
-494.55,7.93426e-10,-0.41144
-494.54,1.30533e-10,-1.68177
-494.53,1.22102e-09,1.67092
-494.52,4.00786e-10,-1.57279
-494.51,2.17861e-10,-1.71413
-494.5,1.75184e-10,3.06305
-494.49,2.99577e-10,1.52954
-494.48,1.97064e-10,-0.55719
-494.47,1.59272e-10,2.92088
-494.46,3.17117e-10,-3.05259
-494.45,1.1731e-10,2.05382
-494.44,3.37124e-10,1.02004
-494.43,2.67729e-10,1.55342
-494.42,4.5541e-10,-2.90665
-494.41,5.22096e-10,-0.727243
-494.4,1.125e-10,0.659913
-494.39,2.37651e-10,-1.0831
-494.38,1.29657e-10,2.17552
-494.37,6.92109e-10,2.46537
-494.36,4.30604e-10,2.65718
-494.35,1.74622e-10,-0.681365
-494.34,5.71019e-10,-1.33223
-494.33,5.78529e-10,-1.06228
-494.32,4.82919e-10,0.0173698
-494.31,7.96734e-10,2.30805
-494.3,2.95715e-10,-2.88757
-494.29,4.38842e-10,3.05185
-494.28,1.93174e-10,3.05283
-494.27,3.22995e-11,2.21449
-494.26,9.94192e-11,-1.01945
-494.25,1.08679e-09,0.37659
-494.24,3.13789e-10,-0.438424
-494.23,3.63157e-10,0.435848
-494.22,6.93285e-11,-2.16779
-494.21,1.11095e-10,-2.75939
-494.2,1.71081e-10,-2.33288
-494.19,8.01268e-11,-3.03061
-494.18,1.51811e-10,0.64252
-494.17,4.88798e-11,-0.0195803
-494.16,1.3976e-10,-0.564603
-494.15,8.35531e-10,-0.0404972
-494.14,1.00385e-09,-1.81884
-494.13,7.24624e-11,-0.915248
-494.12,4.29128e-10,1.10368
-494.11,2.95301e-10,0.515069
-494.1,6.24357e-10,0.274896
-494.09,3.81488e-11,1.10393
-494.08,2.90362e-10,-1.66469
-494.07,6.7043e-10,-0.701265
-494.06,1.32648e-10,1.40314
-494.05,7.23635e-11,-3.11154
-494.04,3.57296e-10,-1.76855
-494.03,5.65566e-11,-1.7973
-494.02,1.21e-10,-0.803023
-494.01,3.85024e-10,-1.97564
-494,2.85507e-10,-1.53459
-493.99,2.39111e-10,2.16014
-493.98,2.21901e-09,1.93193
-493.97,3.03897e-10,1.53082
-493.96,5.91049e-10,0.429324
-493.95,3.37787e-10,1.55097
-493.94,3.49909e-10,1.68933
-493.93,1.71083e-10,-2.37524
-493.92,2.43905e-10,0.411798
-493.91,1.7887e-10,-1.83171
-493.9,3.73755e-09,-2.27738
-493.89,9.78859e-12,1.78269
-493.88,4.08295e-10,-2.15032
-493.87,2.87514e-10,-1.62969
-493.86,1.37898e-10,-2.15336
-493.85,4.94169e-11,1.50367
-493.84,4.11586e-10,1.72946
-493.83,2.20025e-10,0.685373
-493.82,5.16085e-10,2.3895
-493.81,4.95233e-10,-0.687788
-493.8,9.02583e-11,-0.617833
-493.79,6.88674e-11,2.15559
-493.78,1.25474e-10,-2.53935
-493.77,1.32e-10,1.62344
-493.76,2.01527e-10,-2.38592
-493.75,2.20209e-10,-2.63298
-493.74,8.46786e-11,-1.20008
-493.73,1.18777e-10,0.921951
-493.72,5.66979e-10,0.847384
-493.71,2.5248e-10,-3.07403
-493.7,2.28283e-10,-2.20959
-493.69,3.24178e-10,1.12669
-493.68,1.19379e-09,2.07973
-493.67,2.00685e-10,-0.631174
-493.66,4.21047e-10,0.0337661
-493.65,1.80252e-10,-2.35857
-493.64,2.94853e-10,1.59224
-493.63,6.70999e-10,1.32355
-493.62,7.34169e-11,-1.23051
-493.61,7.77857e-10,2.72405
-493.6,8.48646e-11,2.16703
-493.59,4.47879e-11,-2.892
-493.58,7.72867e-11,-2.13479
-493.57,7.90062e-10,-0.53811
-493.56,3.86794e-09,-1.21522
-493.55,2.83525e-10,3.06788
-493.54,1.3303e-08,0.19914
-493.53,1.90118e-10,2.39829
-493.52,2.3999e-10,3.11355
-493.51,1.12368e-10,-2.43722
-493.5,2.15076e-10,-1.54648
-493.49,1.18161e-09,-1.85757
-493.48,2.38729e-10,2.49637
-493.47,1.70252e-10,0.667417
-493.46,9.09125e-11,-1.65274
-493.45,2.38346e-10,1.64791
-493.44,6.81769e-09,1.695
-493.43,2.94237e-10,-0.28624
-493.42,8.17268e-11,1.38742
-493.41,2.28052e-10,0.97372
-493.4,5.10704e-10,2.88399
-493.39,1.61165e-10,2.94791
-493.38,4.30392e-10,-0.653914
-493.37,5.38681e-10,-0.345808
-493.36,3.90254e-10,-1.73805
-493.35,2.84631e-11,-1.83222
-493.34,2.33267e-10,2.77816
-493.33,5.5432e-11,1.62794
-493.32,1.65191e-10,-2.38092
-493.31,3.03968e-09,-3.0999
-493.3,1.83229e-10,-0.558601
-493.29,8.24234e-11,-1.05835
-493.28,3.20362e-10,-1.88123
-493.27,1.41044e-09,0.0316748
-493.26,2.80348e-10,-0.97134
-493.25,1.57987e-10,2.44635
-493.24,9.89671e-11,-2.82749
-493.23,1.48485e-10,-0.607649
-493.22,1.6978e-10,-2.83548
-493.21,6.29605e-11,2.31802
-493.2,3.00778e-10,-0.571453
-493.19,7.28268e-11,0.958869
-493.18,1.01789e-09,0.353998
-493.17,4.82887e-10,-1.14809
-493.16,1.41307e-09,-1.35578
-493.15,9.35777e-11,-0.836069
-493.14,1.04385e-10,2.32188
-493.13,1.64846e-10,-0.337244
-493.12,1.21825e-10,1.27719
-493.11,6.69786e-11,-0.458824
-493.1,2.20689e-10,-2.01407
-493.09,2.27647e-10,2.52777
-493.08,1.96104e-10,-2.95529
-493.07,1.5476e-10,-3.13054
-493.06,1.99193e-10,0.0147461
-493.05,1.74933e-10,0.920982
-493.04,4.68114e-11,0.0400967
-493.03,4.72618e-10,1.07193
-493.02,1.72766e-10,-3.11766
-493.01,8.14473e-10,-2.90983
-493,9.89079e-11,1.61003
-492.99,4.59052e-10,-1.63417
-492.98,2.30323e-10,1.99557
-492.97,2.93465e-10,-1.90448
-492.96,5.78079e-11,-2.11366
-492.95,1.82811e-10,-1.38369
-492.94,8.95323e-10,-1.94889
-492.93,5.5447e-10,-1.72818
-492.92,2.84649e-10,-2.59981
-492.91,1.73131e-10,1.45869
-492.9,1.07429e-10,-0.108166
-492.89,1.27099e-09,0.405472
-492.88,1.47631e-10,-2.83237
-492.87,1.73172e-09,-1.27408
-492.86,1.51518e-10,3.05419
-492.85,8.68262e-11,1.76275
-492.84,2.60276e-09,2.45314
-492.83,9.0136e-11,-0.791567
-492.82,3.12226e-10,0.178194
-492.81,1.41083e-10,2.72865
-492.8,4.91748e-11,-0.933502
-492.79,7.13522e-10,-1.73025
-492.78,4.63778e-10,-2.01788
-492.77,2.43154e-10,-2.39759
-492.76,3.26992e-10,1.17889
-492.75,1.19537e-10,-1.60785
-492.74,3.63805e-10,1.53026
-492.73,5.40123e-10,-0.981611
-492.72,8.69958e-11,-0.107635
-492.71,1.37443e-10,2.33312
-492.7,1.18827e-10,-2.69793
-492.69,1.09896e-10,-2.51714
-492.68,6.34015e-10,-0.48645
-492.67,3.33074e-10,2.34775
-492.66,1.64432e-10,3.12536
-492.65,1.82255e-10,-1.51178
-492.64,1.04771e-10,-1.65838
-492.63,3.45055e-10,-0.216654
-492.62,2.25445e-10,1.11249
-492.61,1.28101e-10,-1.86632
-492.6,2.1047e-09,-0.603418
-492.59,1.11746e-10,1.62529
-492.58,4.913e-11,-1.57306
-492.57,2.11756e-10,-2.39505
-492.56,9.55874e-10,0.294881
-492.55,3.72877e-09,-0.29805
-492.54,1.40117e-10,0.349523
-492.53,1.93325e-09,2.01041
-492.52,7.64334e-10,0.813314
-492.51,4.18565e-10,0.912503
-492.5,8.12049e-11,2.79075
-492.49,1.07027e-10,-2.77223
-492.48,5.2198e-10,1.30693
-492.47,7.48309e-11,0.864149
-492.46,4.00183e-11,-1.7748
