Frequency,Magnitude,Phase
-496.29,2.05394e-10,1.79672
-496.28,2.28583e-11,1.57053
-496.27,2.07347e-10,-1.40013
-496.26,1.36046e-10,1.55375
-496.25,2.45395e-10,1.05645
-496.24,7.03978e-11,-2.61027
-496.23,7.8684e-11,0.706503
-496.22,2.21823e-10,2.4492
-496.21,1.94837e-10,3.09505
-496.2,6.75189e-10,-1.96608
-496.19,6.51749e-11,-2.01428
-496.18,3.50007e-10,-1.38843
-496.17,3.14491e-10,-0.888565
-496.16,2.53762e-10,-1.29436
-496.15,8.65022e-11,-2.71563
-496.14,2.41388e-10,-0.585459
-496.13,2.18851e-10,2.98726
-496.12,2.1246e-10,2.49566
-496.11,9.64717e-10,-3.08607
-496.1,8.3396e-10,-1.60175
-496.09,9.63706e-11,3.13432
-496.08,3.29962e-10,-2.12777
-496.07,1.557e-08,1.49807
-496.06,7.74399e-10,-1.34287
-496.05,1.70404e-10,-2.93945
-496.04,1.67803e-10,2.56828
-496.03,8.45957e-11,0.102142
-496.02,4.20412e-10,0.622711
-496.01,1.25244e-10,-1.33065
-496,1.22761e-10,-2.18322
-495.99,1.54233e-10,2.88122
-495.98,1.59137e-10,0.00707227
-495.97,5.90528e-10,3.11949
-495.96,3.34961e-10,3.13961
-495.95,5.94784e-10,0.133041
-495.94,2.93181e-10,-0.390872
-495.93,1.36743e-10,-0.6056
-495.92,7.88984e-11,2.49177
-495.91,1.06876e-10,-0.323934
-495.9,2.30595e-10,1.6539
-495.89,5.44432e-10,-0.690982
-495.88,2.12303e-10,1.99167
-495.87,1.91226e-10,3.07714
-495.86,6.42438e-10,0.381376
-495.85,3.13416e-11,0.426452
-495.84,3.41352e-11,-0.908406
-495.83,9.263e-10,-0.62552
-495.82,9.08293e-11,-2.33162
-495.81,8.81752e-11,2.29902
-495.8,8.10214e-11,2.45492
-495.79,2.73184e-10,2.09316
-495.78,3.0509e-09,-2.76345
-495.77,2.82612e-10,-1.37673
-495.76,8.15971e-10,-1.09638
-495.75,1.12043e-10,1.94326
-495.74,3.60735e-10,-1.92543
-495.73,1.39943e-10,1.48889
-495.72,1.21602e-11,-1.05256
-495.71,2.50907e-11,-0.54543
-495.7,1.19343e-09,0.953387
-495.69,1.63569e-10,1.09032
-495.68,3.23102e-10,-0.257872
-495.67,7.93142e-11,-0.301569
-495.66,7.1097e-11,-0.115388
-495.65,7.42055e-10,1.77911
-495.64,8.99815e-10,-1.25195
-495.63,3.9831e-10,0.972523
-495.62,8.10726e-11,2.7743
