Frequency,Magnitude,Phase
-495.27,3.38693e-10,3.07897
-495.26,7.08891e-11,-1.69183
-495.25,4.62264e-10,2.76385
-495.24,1.39853e-10,-2.87679
-495.23,1.25596e-10,0.44617
-495.22,6.56226e-11,-2.10542
-495.21,2.55447e-11,-3.02081
-495.2,1.12487e-10,-0.206853
-495.19,2.7283e-10,1.84193
-495.18,4.58498e-11,-0.839292
-495.17,9.63869e-10,2.70423
-495.16,7.06484e-11,-0.785226
-495.15,1.06422e-10,3.05005
-495.14,2.11682e-10,-2.21797
-495.13,5.38394e-11,1.04771
-495.12,2.94648e-10,3.0147
-495.11,7.85337e-11,0.692248
-495.1,1.80499e-11,-1.32356
-495.09,1.64909e-10,1.55902
-495.08,9.04966e-11,-2.24076
-495.07,2.92856e-11,2.03022
-495.06,7.37478e-11,0.356798
-495.05,2.07357e-10,-0.2299
-495.04,1.91462e-10,0.460333
-495.03,8.21907e-10,-2.37206
-495.02,1.97913e-10,0.340226
-495.01,1.04135e-10,-1.12008
-495,3.17606e-11,-0.879529
-494.99,2.28436e-10,1.32807
-494.98,2.505e-10,-1.03386
-494.97,1.62605e-10,-2.56759
-494.96,5.40933e-11,1.42948
-494.95,2.56673e-10,-2.48558
-494.94,1.51176e-10,3.08599
-494.93,2.07273e-10,0.172174
-494.92,1.87276e-10,-2.81224
-494.91,7.66751e-11,2.12203
-494.9,1.26916e-10,-1.05898
-494.89,3.16609e-11,1.69452
-494.88,1.55097e-10,1.58646
-494.87,3.23747e-11,2.46584
-494.86,1.2202e-10,1.16664
-494.85,9.32478e-11,0.756226
-494.84,2.29083e-10,0.0711577
-494.83,3.51081e-10,1.55911
-494.82,8.64271e-11,1.86054
-494.81,1.11734e-10,2.6783
-494.8,8.07493e-10,-0.0514476
-494.79,9.13206e-11,-0.106026
-494.78,4.1747e-11,-2.84987
-494.77,2.00986e-10,3.05908
-494.76,1.84663e-10,-2.4394
-494.75,1.43712e-10,0.497772
-494.74,1.1888e-10,-2.82149
-494.73,1.03073e-10,-0.828932
-494.72,2.09273e-10,-1.94692
-494.71,9.98779e-11,-0.978178
-494.7,2.19994e-10,0.820417
-494.69,2.9376e-10,-1.82018
-494.68,1.19487e-10,-1.91946
-494.67,1.20866e-10,-0.161202
-494.66,9.2167e-11,-0.440933
-494.65,1.12329e-10,-2.22431
-494.64,1.21996e-09,-2.79218
-494.63,8.16905e-11,-1.1961
-494.62,8.41753e-10,1.22306
-494.61,3.39975e-11,-2.5525
-494.6,4.20365e-10,-2.15268
-494.59,1.66748e-10,-3.09392
-494.58,8.38189e-11,-1.95303
-494.57,4.63401e-11,-1.27672
-494.56,1.30739e-10,3.02104
-494.55,1.16015e-10,-0.519585
-494.54,2.72831e-10,1.54946
-494.53,3.09011e-10,-1.6252
-494.52,2.04302e-10,-1.43166
-494.51,3.49093e-10,2.77965
-494.5,1.85193e-10,-1.96146
-494.49,1.2046e-09,1.13682
-494.48,2.25774e-10,-2.39579
-494.47,1.19518e-10,-0.371216
-494.46,7.75077e-11,-2.53945
-494.45,3.37621e-10,-1.46825
-494.44,1.10173e-10,-2.84335
-494.43,8.72388e-11,1.66006
-494.42,2.96316e-10,-0.116201
-494.41,1.50535e-10,-0.980732
-494.4,5.61846e-11,1.7561
-494.39,1.67984e-10,2.25867
-494.38,3.18723e-10,2.05702
-494.37,4.94381e-11,-2.60039
-494.36,3.05331e-10,-1.96864
-494.35,8.09367e-10,3.13133
-494.34,4.23179e-10,1.29579
-494.33,3.71424e-10,-0.820887
-494.32,1.70139e-10,-1.13735
-494.31,1.80695e-10,2.46628
-494.3,1.11536e-10,-3.12288
-494.29,1.97628e-10,-1.48899
-494.28,2.22352e-10,3.1196
-494.27,6.84384e-11,2.75826
-494.26,1.20038e-10,-2.84203
-494.25,2.86167e-10,-2.57889
-494.24,1.90804e-10,2.97001
-494.23,1.52387e-10,2.79725
-494.22,9.06376e-11,2.39044
-494.21,4.14854e-10,1.51156
-494.2,2.56198e-10,-1.7122
-494.19,3.99953e-11,2.07168
-494.18,1.54077e-10,2.04594
-494.17,5.49484e-11,-2.83418
-494.16,7.59179e-11,2.25827
-494.15,9.97993e-11,0.725556
-494.14,1.60858e-10,-2.86163
-494.13,7.646e-11,3.009
-494.12,2.18234e-10,-0.713818
-494.11,4.09691e-11,-1.91692
-494.1,6.58659e-11,2.70533
-494.09,1.08878e-10,2.59418
-494.08,1.83353e-11,1.2663
-494.07,5.86394e-12,-2.3297
-494.06,7.58684e-11,-1.32709
-494.05,2.85242e-10,-1.5763
-494.04,1.08568e-10,0.0565299
-494.03,9.41822e-11,1.14696
-494.02,5.11011e-11,-2.12431
-494.01,9.49989e-10,-1.9976
-494,1.29944e-09,-2.51434
-493.99,1.64708e-10,2.23722
-493.98,1.03855e-09,-1.0237
-493.97,1.00505e-10,-3.016
-493.96,6.92575e-11,0.669575
-493.95,9.73637e-11,1.28721
-493.94,1.60402e-10,0.423241
-493.93,2.18918e-10,1.10305
-493.92,2.16307e-10,1.40465
-493.91,1.21557e-10,0.596036
-493.9,1.17851e-10,0.739545
-493.89,1.28909e-10,-1.7392
-493.88,2.74526e-10,-2.7624
-493.87,6.98365e-10,1.9879
-493.86,2.47143e-10,1.64532
-493.85,3.27223e-10,-1.55796
-493.84,6.84255e-10,1.79368
-493.83,3.35536e-10,3.02553
-493.82,2.07248e-10,-1.14229
-493.81,1.0267e-10,3.07337
-493.8,1.91418e-10,0.952771
-493.79,3.35591e-10,-1.15709
-493.78,4.69057e-10,-1.73973
-493.77,4.70725e-10,-2.53471
-493.76,4.80105e-11,-1.42466
-493.75,1.47022e-10,-0.0683326
-493.74,5.74181e-11,-0.900954
-493.73,5.57811e-10,-0.0142115
-493.72,2.4662e-10,-1.98496
-493.71,1.01257e-10,2.97163
-493.7,7.93033e-11,-2.07771
-493.69,2.4904e-10,1.4492
-493.68,1.44596e-10,-1.41682
-493.67,2.44119e-10,1.8625
-493.66,9.08406e-11,0.149346
-493.65,1.34824e-10,0.0372102
-493.64,4.05631e-11,-1.4288
-493.63,6.26966e-11,-2.11232
-493.62,5.74811e-11,1.49348
-493.61,4.81262e-10,-3.13576
-493.6,1.45907e-10,-1.74266
-493.59,4.57332e-10,2.89155
-493.58,5.93961e-11,0.0699236
-493.57,1.45595e-10,2.23189
-493.56,2.19743e-10,-2.59075
-493.55,1.16522e-09,-0.30537
-493.54,1.63085e-10,2.83112
-493.53,3.59477e-10,-0.935865
-493.52,7.40794e-11,-0.500554
-493.51,3.54261e-10,2.32341
-493.5,1.38873e-10,-0.00879477
-493.49,8.56906e-11,-2.69919
-493.48,1.30226e-10,-1.42185
-493.47,4.54072e-11,2.63754
-493.46,1.21557e-10,-0.768544
-493.45,6.28551e-11,0.319181
-493.44,1.99417e-10,-2.99025
-493.43,7.18662e-10,-2.19524
-493.42,5.84251e-11,-0.926684
-493.41,2.62312e-10,1.69801
-493.4,8.47981e-09,-3.03093
-493.39,1.66827e-09,1.01007
-493.38,7.72197e-11,-1.19187
-493.37,3.43236e-10,-3.12375
-493.36,7.55649e-11,0.637991
-493.35,2.29625e-11,0.119095
-493.34,1.12959e-10,2.1144
-493.33,9.68729e-11,2.69746
-493.32,5.94575e-11,1.48441
-493.31,1.44835e-10,-2.75204
-493.3,8.20178e-11,3.05579
-493.29,1.00886e-10,-0.610433
-493.28,1.51532e-10,2.89239
-493.27,1.67098e-10,-1.70789
-493.26,3.19617e-10,-0.671379
-493.25,7.07537e-11,2.61206
-493.24,1.06128e-10,2.73249
-493.23,9.34988e-11,-2.85705
-493.22,4.1052e-10,-3.07992
-493.21,5.87484e-11,-3.10315
-493.2,2.85829e-10,-1.72544
-493.19,7.65316e-11,-1.76732
-493.18,8.49883e-11,3.01002
-493.17,6.81481e-10,-1.33891
-493.16,4.65732e-11,0.273923
-493.15,7.74962e-11,-0.387944
-493.14,1.91644e-10,-0.572547
-493.13,3.42992e-10,1.80506
-493.12,5.41844e-11,2.87583
-493.11,3.03611e-10,-2.61882
-493.1,4.29337e-10,2.2926
-493.09,1.94662e-10,2.11726
-493.08,8.9981e-10,-0.835007
-493.07,9.13975e-12,0.866101
-493.06,1.73681e-10,-2.25381
-493.05,1.91829e-10,-2.99282
-493.04,4.33308e-11,-0.111133
-493.03,1.65307e-10,1.32456
-493.02,2.51613e-10,-0.787891
-493.01,3.19444e-10,-2.01581
-493,5.19908e-10,1.14171
-492.99,7.0132e-11,1.86049
-492.98,4.25104e-11,-0.771981
-492.97,5.50992e-10,-1.99019
-492.96,1.1014e-10,0.654728
-492.95,7.51536e-11,-2.17209
-492.94,2.35487e-11,0.140701
-492.93,8.17385e-11,0.606936
-492.92,3.65134e-11,-3.13108
-492.91,1.91324e-11,0.977327
-492.9,6.36151e-11,1.13852
-492.89,1.82683e-10,-2.24403
-492.88,1.03436e-10,-3.02353
-492.87,2.2194e-10,2.29184
-492.86,1.18497e-10,1.1721
-492.85,1.27008e-10,-2.71046
-492.84,9.05371e-11,-1.00867
-492.83,4.4964e-10,2.18352
-492.82,1.62686e-10,3.06965
-492.81,4.83344e-11,0.639679
-492.8,4.02891e-09,-1.69646
-492.79,5.12632e-11,-2.56985
-492.78,1.40715e-10,-0.72991
-492.77,5.94169e-11,0.0847427
-492.76,1.88422e-11,0.747455
-492.75,2.0713e-10,-1.44825
-492.74,6.14061e-10,-2.45654
-492.73,2.46542e-10,0.400885
-492.72,4.1818e-10,-0.743947
-492.71,9.60946e-11,-2.1244
-492.7,7.59224e-11,-0.377191
-492.69,4.08704e-11,-0.215575
-492.68,1.47678e-10,0.262735
-492.67,1.94859e-10,-1.08062
-492.66,1.50906e-10,-1.93706
-492.65,4.24465e-10,-1.049
-492.64,1.14024e-10,0.165725
-492.63,4.32404e-11,1.78623
-492.62,5.32722e-11,-2.85985
-492.61,1.19354e-10,2.20911
-492.6,1.0371e-10,-2.04105
-492.59,4.8776e-10,1.70694
-492.58,8.44062e-11,-1.83264
-492.57,1.17752e-10,-0.902728
-492.56,3.65732e-11,-1.68848
-492.55,1.32581e-10,1.04836
-492.54,1.72864e-10,-0.768048
-492.53,1.19105e-10,-0.0553862
-492.52,6.61207e-11,-1.63289
-492.51,9.95652e-10,-1.31088
-492.5,5.70908e-11,-2.29455
-492.49,1.46677e-10,-1.93489
-492.48,4.33783e-11,-0.773498
-492.47,8.24915e-10,-2.28622
